date,segment_id,conflict,fatalities,injuries,event_type,source,troop_movements,exercises,drone_activity,landmine_incidents,checkpoint_closures,article_count,sentiment_score,keyword_border,keyword_temple,trade_value,truck_crossings,migrant_flow,market_closures,displaced_persons,civilian_casualties,aid_deliveries
2024-04-28,SAMRAONG,0,0,0,border_incident,military_report,7,0,2,0,0,0,0.110881984260058,0,1,98.63342582442692,53,14,0,3,0,0
2024-05-05,PREAH_VIHEAR_TEMPLE,0,0,0,artillery,none,6,0,0,1,0,3,0.0690071103280623,1,0,86.09509388911661,59,10,0,3,0,1
2024-05-05,TA_MUEN_THOM_TEMPLE,0,0,0,none,local_news,3,0,2,0,0,1,-1.8336773419587,1,0,103.29174407759552,50,16,0,2,0,3
2024-05-05,TA_KRABEY_TEMPLE,0,0,0,skirmish,ngo,5,0,1,0,0,2,0.0288537752397448,1,0,73.1380148902873,42,10,0,4,0,0
2024-05-05,OSMACH_CHECKPOINT,0,0,0,none,ngo,3,0,3,0,0,1,0.1073737682619901,0,0,134.8455436889938,48,4,0,2,0,1
2024-05-05,CHONG_CHOM_CHECKPOINT,0,0,0,artillery,none,1,0,4,0,0,4,0.607065545008357,0,0,101.2160629028424,46,11,0,2,0,0
2024-05-05,ARANYAPRATHET_POIPET,0,0,0,artillery,military_report,3,0,2,0,0,6,-0.0100627638379882,0,0,121.56037511104265,58,10,0,6,0,1
2024-05-05,PHANOM_DONG_RAK_RIDGE,1,1,0,artillery,local_news,7,1,1,1,0,5,0.5384411784196034,0,0,108.77564986935528,38,9,0,3,0,1
2024-05-05,BAN_KRUAT,0,0,0,artillery,local_news,5,3,3,0,0,0,-1.191120150568619,0,0,68.08359067778765,39,7,0,4,0,1
2024-05-05,KANTHARALAK,0,0,0,skirmish,military_report,12,0,1,0,0,2,-2.578802855218761,0,0,104.98373135960604,56,6,0,6,0,0
2024-05-05,SAMRAONG,0,0,0,skirmish,local_news,4,1,0,0,0,2,-0.4548190536289278,0,0,120.91360738457696,52,12,0,0,0,0
2024-05-12,PREAH_VIHEAR_TEMPLE,0,0,0,artillery,military_report,7,0,6,1,1,1,0.1043097260052749,0,1,117.79773814640174,35,8,0,8,0,1
2024-05-12,TA_MUEN_THOM_TEMPLE,0,0,0,border_incident,ngo,6,0,1,0,0,2,-0.7696325993960954,0,0,111.92276188912642,43,14,0,1,0,2
2024-05-12,TA_KRABEY_TEMPLE,0,0,0,skirmish,local_news,7,1,2,0,0,5,1.238449264087448,0,1,119.98919677283628,56,10,0,3,1,0
2024-05-12,OSMACH_CHECKPOINT,0,0,0,skirmish,ngo,9,0,2,0,0,5,0.7045357610486291,0,0,109.6514965686163,60,9,0,1,0,0
2024-05-12,CHONG_CHOM_CHECKPOINT,0,0,0,skirmish,local_news,9,2,2,0,0,1,-1.204902983081679,1,0,127.0054680314664,54,12,0,2,0,3
2024-05-12,ARANYAPRATHET_POIPET,0,0,0,skirmish,none,6,3,3,0,0,1,-0.2687727147292362,1,0,75.50237246742196,46,7,0,4,0,0
2024-05-12,PHANOM_DONG_RAK_RIDGE,0,0,0,border_incident,local_news,4,1,0,0,0,4,-0.955800639112077,0,0,131.19175923634663,56,13,0,0,0,1
2024-05-12,BAN_KRUAT,0,0,0,border_incident,local_news,3,0,3,1,0,1,0.5086978511221407,0,0,86.16470647921977,43,5,0,6,1,0
2024-05-12,KANTHARALAK,0,0,0,artillery,military_report,6,1,1,0,0,3,0.5952927906968153,0,0,97.9448069900196,53,12,0,3,0,0
2024-05-12,SAMRAONG,0,0,0,skirmish,ngo,7,1,3,1,0,5,-0.228859760133207,1,0,101.06924842811468,56,6,0,3,0,1
2024-05-19,PREAH_VIHEAR_TEMPLE,0,0,0,none,none,8,2,1,0,0,5,0.8123105190083827,0,0,119.20028892239534,50,11,0,7,1,1
2024-05-19,TA_MUEN_THOM_TEMPLE,1,0,0,skirmish,local_news,6,1,1,0,0,1,-1.2675503440729476,0,1,101.73119166689746,56,10,0,1,0,0
2024-05-19,TA_KRABEY_TEMPLE,0,0,0,skirmish,ngo,8,1,1,1,1,1,-1.5518001738739275,0,0,91.49926083863858,40,12,0,3,0,0
2024-05-19,OSMACH_CHECKPOINT,0,0,0,skirmish,none,3,2,2,1,0,2,-0.4450898808755476,0,1,126.67244836604422,52,13,0,1,0,1
2024-05-19,CHONG_CHOM_CHECKPOINT,0,0,0,border_incident,none,3,1,0,1,0,3,-1.477586186096633,0,0,103.51683526923144,55,7,0,2,0,2
2024-05-19,ARANYAPRATHET_POIPET,0,0,0,border_incident,ngo,2,1,3,0,0,3,2.05732728986403,1,0,78.47731285665309,52,9,0,2,0,1
2024-05-19,PHANOM_DONG_RAK_RIDGE,0,0,1,skirmish,none,6,1,2,0,0,3,-1.0951988072388457,0,0,120.40380902025764,46,8,0,1,0,0
2024-05-19,BAN_KRUAT,0,0,0,border_incident,local_news,6,0,1,0,0,7,1.7944551670604176,0,0,68.11398067359474,40,6,0,4,0,1
2024-05-19,KANTHARALAK,0,0,0,skirmish,none,6,0,1,0,0,3,0.3385640691037551,0,0,101.57144341998786,52,6,0,3,0,0
2024-05-19,SAMRAONG,0,1,1,skirmish,ngo,5,0,3,0,1,0,-2.318917967373137,0,0,70.91282748408537,56,7,0,1,0,3
2024-05-26,PREAH_VIHEAR_TEMPLE,0,0,0,artillery,military_report,5,0,1,0,0,0,0.942613400481102,0,0,133.54892887328506,59,6,0,4,0,1
2024-05-26,TA_MUEN_THOM_TEMPLE,0,0,0,none,none,6,1,0,0,0,1,0.4100619606407901,0,0,96.53571344686536,42,8,0,1,0,1
2024-05-26,TA_KRABEY_TEMPLE,0,0,0,border_incident,military_report,7,0,3,1,0,2,0.5537431063443755,0,0,112.05899684780016,54,6,0,3,0,1
2024-05-26,OSMACH_CHECKPOINT,0,0,2,none,local_news,6,0,4,0,0,3,-1.9888587830252749,1,0,84.87109676667609,49,8,0,3,0,1
2024-05-26,CHONG_CHOM_CHECKPOINT,1,1,1,artillery,ngo,3,0,1,0,0,3,0.413597476931616,0,0,105.1897511279175,59,14,0,1,0,2
2024-05-26,ARANYAPRATHET_POIPET,0,0,0,border_incident,local_news,6,0,2,0,0,2,2.3989814599756496,0,0,67.78333216933054,55,10,0,3,0,3
2024-05-26,PHANOM_DONG_RAK_RIDGE,0,0,0,border_incident,ngo,5,2,2,0,0,2,-0.1122413300962925,0,0,120.68748581960514,57,8,0,4,0,1
2024-05-26,BAN_KRUAT,0,0,0,skirmish,ngo,5,0,0,0,0,4,0.9914176355521612,0,0,110.26516085234748,48,5,0,3,0,0
2024-05-26,KANTHARALAK,0,0,0,border_incident,none,4,0,3,0,0,6,-0.0567832576413545,0,0,117.0714278850845,38,11,0,3,0,4
2024-05-26,SAMRAONG,0,0,0,skirmish,local_news,2,5,4,0,0,2,0.5836658213198163,0,0,109.20792555443126,43,12,0,5,0,1
2024-06-02,PREAH_VIHEAR_TEMPLE,0,0,0,skirmish,none,3,2,2,0,0,3,0.7091231490316406,0,0,119.31897897301276,49,12,0,10,0,2
2024-06-02,TA_MUEN_THOM_TEMPLE,0,0,0,border_incident,ngo,7,0,3,0,0,4,0.2285247622519873,0,0,96.50896820786632,64,9,0,7,0,1
2024-06-02,TA_KRABEY_TEMPLE,0,0,0,none,none,2,1,2,0,0,4,-0.1373124820579859,0,0,123.24962127196753,53,9,0,1,0,0
2024-06-02,OSMACH_CHECKPOINT,1,1,0,skirmish,none,4,0,0,0,1,4,-2.0055757933309013,0,0,61.41076104604095,52,12,0,5,1,1
2024-06-02,CHONG_CHOM_CHECKPOINT,1,0,0,none,ngo,3,0,0,1,0,5,0.3063564527938202,0,0,81.7410415786297,47,7,0,3,0,4
2024-06-02,ARANYAPRATHET_POIPET,0,0,0,border_incident,local_news,4,1,0,0,0,4,1.976981696036212,0,0,114.7194440053853,50,7,0,3,1,1
2024-06-02,PHANOM_DONG_RAK_RIDGE,0,0,0,none,military_report,4,1,2,1,0,1,-1.9350023244012855,0,1,120.24349476626256,49,11,0,0,0,1
2024-06-02,BAN_KRUAT,0,0,0,border_incident,none,4,1,3,1,0,3,0.824077601319176,0,0,103.00978473957484,55,13,0,3,1,0
2024-06-02,KANTHARALAK,0,0,0,artillery,ngo,8,1,1,0,1,3,-0.741266481513403,0,0,131.92647439934646,51,8,0,4,0,1
2024-06-02,SAMRAONG,0,0,0,skirmish,military_report,10,1,1,1,0,0,2.1999575550028485,1,0,63.543372251463445,46,14,0,2,0,1
2024-06-09,PREAH_VIHEAR_TEMPLE,0,0,0,none,military_report,3,0,1,1,0,2,-0.514767406159517,0,0,124.12787052914898,48,8,0,5,0,0
2024-06-09,TA_MUEN_THOM_TEMPLE,0,0,0,artillery,none,5,0,2,1,0,1,0.8152467346662685,0,0,99.9133482645839,49,14,0,1,0,2
2024-06-09,TA_KRABEY_TEMPLE,0,0,0,artillery,ngo,7,0,4,1,0,5,1.749738294886042,1,0,89.32838699650777,50,7,0,5,1,0
2024-06-09,OSMACH_CHECKPOINT,0,1,0,artillery,ngo,5,2,1,0,0,1,-1.0048731716393189,0,1,85.95540863863754,36,8,0,3,0,2
2024-06-09,CHONG_CHOM_CHECKPOINT,0,0,0,none,military_report,3,0,2,1,1,3,0.6084385337493446,0,0,101.3467336787669,40,6,0,4,1,0
2024-06-09,ARANYAPRATHET_POIPET,0,1,0,skirmish,local_news,4,3,3,0,0,5,-1.5539711221693715,0,0,85.74799733869685,49,11,0,1,0,1
2024-06-09,PHANOM_DONG_RAK_RIDGE,1,0,0,skirmish,military_report,4,1,0,0,0,1,-1.5660060698783054,0,0,108.13476560512022,55,15,1,7,0,1
2024-06-09,BAN_KRUAT,0,0,0,border_incident,local_news,4,3,2,0,0,3,-0.909362469633719,0,1,84.80446746133427,51,8,0,4,0,1
2024-06-09,KANTHARALAK,0,0,0,skirmish,military_report,9,1,0,0,0,0,0.170123197908313,0,0,136.290931503429,45,14,0,1,1,1
2024-06-09,SAMRAONG,0,0,1,none,ngo,6,0,3,1,0,2,0.099363433092973,1,0,103.1963819821699,55,10,0,2,0,2
2024-06-16,PREAH_VIHEAR_TEMPLE,0,0,0,skirmish,military_report,5,1,3,1,0,4,-0.5076905479433589,0,0,92.31080559866076,59,17,0,4,0,1
2024-06-16,TA_MUEN_THOM_TEMPLE,0,0,0,artillery,local_news,3,1,2,0,1,3,-1.7455215514789466,0,0,97.19223939699498,45,7,0,2,0,3
2024-06-16,TA_KRABEY_TEMPLE,0,0,0,skirmish,military_report,3,0,1,1,0,1,0.5412312178609314,0,1,79.28109930202635,51,9,0,0,0,1
2024-06-16,OSMACH_CHECKPOINT,0,0,0,none,ngo,3,2,3,1,0,6,0.2120292515441041,0,0,129.60490205649006,61,11,0,1,0,1
2024-06-16,CHONG_CHOM_CHECKPOINT,0,0,0,border_incident,local_news,6,0,3,0,0,4,-0.4984382329505268,0,0,143.86979950398344,35,10,0,5,0,2
2024-06-16,ARANYAPRATHET_POIPET,0,0,0,artillery,none,4,0,0,0,0,1,-0.3510288526867264,0,0,117.54623962653338,55,11,0,3,0,0
2024-06-16,PHANOM_DONG_RAK_RIDGE,0,0,0,border_incident,none,7,1,2,0,0,2,0.682370311507164,1,0,49.09618718726073,62,8,0,1,0,0
2024-06-16,BAN_KRUAT,1,1,0,none,military_report,0,1,3,0,0,4,0.922305485271898,0,0,90.81097945415122,52,12,0,3,0,1
2024-06-16,KANTHARALAK,0,0,0,border_incident,local_news,11,3,1,0,0,2,-0.5965716346041318,0,0,78.49924863132233,43,7,0,5,0,0
2024-06-16,SAMRAONG,1,0,0,none,ngo,7,1,0,0,0,4,0.6008270057529553,0,0,92.25174801412489,44,9,1,3,0,0
2024-06-23,PREAH_VIHEAR_TEMPLE,1,0,0,none,military_report,2,0,1,0,0,1,-1.4615134564162129,0,0,107.70851169451834,40,10,0,2,0,0
2024-06-23,TA_MUEN_THOM_TEMPLE,0,0,0,artillery,military_report,6,2,2,1,1,7,0.2123259262847598,0,0,105.95826866174411,38,10,0,4,0,0
2024-06-23,TA_KRABEY_TEMPLE,0,0,0,none,military_report,4,2,5,1,0,3,-0.5072069137094257,0,0,122.70397046049764,42,9,0,6,1,1
2024-06-23,OSMACH_CHECKPOINT,0,0,0,artillery,none,4,0,3,0,0,2,0.0095107022357233,1,0,108.61700030523684,52,16,0,1,0,5
2024-06-23,CHONG_CHOM_CHECKPOINT,0,0,0,border_incident,military_report,3,1,4,2,0,6,0.2974060411002923,0,0,104.8128950775636,67,14,0,1,1,1
2024-06-23,ARANYAPRATHET_POIPET,0,0,0,skirmish,local_news,11,0,1,1,0,4,1.1435515654318735,0,0,98.40174089305516,63,8,0,6,0,0
2024-06-23,PHANOM_DONG_RAK_RIDGE,0,0,0,border_incident,military_report,5,1,0,0,0,2,1.5446808134108492,0,0,79.28629809603123,39,3,1,3,0,1
2024-06-23,BAN_KRUAT,0,0,0,artillery,ngo,3,2,2,0,1,3,-2.2218834927421702,0,0,102.38854182044224,51,14,0,5,0,2
2024-06-23,KANTHARALAK,0,0,0,skirmish,ngo,5,0,3,0,0,2,1.0066848385931484,0,0,100.32080273686444,46,15,0,2,1,0
2024-06-23,SAMRAONG,0,0,0,skirmish,ngo,3,1,1,0,1,4,-1.8001948803416,0,0,81.60828785783117,53,4,0,3,0,0
2024-06-30,PREAH_VIHEAR_TEMPLE,0,0,0,border_incident,military_report,6,1,2,1,0,5,1.358665345449278,1,1,100.52786799103636,56,3,0,1,0,1
2024-06-30,TA_MUEN_THOM_TEMPLE,0,0,1,none,ngo,7,0,0,0,1,3,-0.2593399984771444,0,1,92.05208926065968,57,9,0,2,0,0
2024-06-30,TA_KRABEY_TEMPLE,0,0,0,none,local_news,6,0,2,0,0,4,-0.7860391352877593,0,0,109.08943192684686,54,8,0,5,0,1
2024-06-30,OSMACH_CHECKPOINT,0,0,0,border_incident,ngo,7,1,7,0,0,2,-0.5525989841251124,0,0,115.91338188142588,54,16,0,1,0,4
2024-06-30,CHONG_CHOM_CHECKPOINT,0,0,0,none,ngo,4,0,1,0,1,2,0.1069748475256645,0,0,87.47528716920459,52,7,0,3,0,2
2024-06-30,ARANYAPRATHET_POIPET,0,0,0,none,ngo,1,1,4,1,1,1,-0.6006433579409909,0,0,78.59295079484212,51,11,0,2,0,1
2024-06-30,PHANOM_DONG_RAK_RIDGE,0,0,2,artillery,local_news,11,0,3,0,0,1,-1.2220189345402734,0,0,47.35090176768431,44,11,0,3,0,0
2024-06-30,BAN_KRUAT,0,0,0,none,ngo,3,0,1,2,0,3,0.7594018175333807,0,0,81.26122189868603,50,7,0,3,0,1
2024-06-30,KANTHARALAK,0,0,0,skirmish,none,5,0,2,0,0,3,0.7087457707058059,0,1,116.61085343137287,56,16,0,4,0,0
2024-06-30,SAMRAONG,0,0,0,border_incident,none,4,2,1,0,0,4,-1.199958923964238,0,0,90.98220796575374,43,17,0,4,0,0
2024-07-07,PREAH_VIHEAR_TEMPLE,1,0,0,artillery,local_news,9,0,2,0,0,5,1.946496442111301,0,1,103.14565683669592,59,10,0,4,0,1
2024-07-07,TA_MUEN_THOM_TEMPLE,0,0,0,none,military_report,3,1,4,0,1,3,0.4353212972126903,0,0,71.73360282214529,31,9,0,3,0,1
2024-07-07,TA_KRABEY_TEMPLE,0,0,0,border_incident,none,3,0,1,0,0,3,0.6808806216573711,0,0,98.81038823573336,47,3,1,2,0,0
2024-07-07,OSMACH_CHECKPOINT,0,0,0,border_incident,local_news,10,2,1,2,0,2,1.3636000748982275,0,0,91.49959334531108,60,4,0,3,1,0
2024-07-07,CHONG_CHOM_CHECKPOINT,0,0,0,border_incident,local_news,5,2,3,0,0,8,-0.5074642726095487,0,0,74.75757326981596,72,12,0,4,0,0
2024-07-07,ARANYAPRATHET_POIPET,0,0,0,none,local_news,8,1,2,1,0,7,1.7025359255921029,0,0,117.0658759282297,47,12,0,5,0,3
2024-07-07,PHANOM_DONG_RAK_RIDGE,0,0,0,none,ngo,3,0,4,1,0,3,1.4450212530089914,0,0,111.24700239524805,51,7,0,3,0,0
2024-07-07,BAN_KRUAT,0,0,0,none,local_news,5,1,1,0,0,6,0.2949428574258675,0,0,113.40394286011733,48,9,0,3,1,0
2024-07-07,KANTHARALAK,1,0,1,none,ngo,9,0,1,0,0,2,0.2846178240319741,0,1,74.43383554785721,41,6,0,3,0,0
2024-07-07,SAMRAONG,0,0,0,border_incident,local_news,6,3,2,0,0,4,-0.7130642257016881,0,0,108.9017892190912,58,4,0,4,0,1
2024-07-14,PREAH_VIHEAR_TEMPLE,0,0,0,border_incident,military_report,3,2,4,0,0,1,0.8577742861160883,1,0,128.24204316504105,39,10,0,3,0,0
2024-07-14,TA_MUEN_THOM_TEMPLE,0,0,0,none,military_report,5,1,2,0,0,3,-1.0684572898966656,1,0,73.29856891561417,42,12,0,2,0,1
2024-07-14,TA_KRABEY_TEMPLE,0,0,1,border_incident,none,5,0,2,0,0,2,-0.2233127702077297,0,0,84.05669701321631,52,16,0,1,1,0
2024-07-14,OSMACH_CHECKPOINT,0,0,0,none,military_report,4,3,4,0,0,4,0.4737350943239619,0,0,94.64139272559996,52,11,0,3,0,1
2024-07-14,CHONG_CHOM_CHECKPOINT,1,0,0,border_incident,military_report,5,2,2,0,0,0,0.1656959916154995,0,1,96.04608638232044,46,12,0,1,0,0
2024-07-14,ARANYAPRATHET_POIPET,0,1,0,skirmish,none,5,0,1,0,0,1,-0.2722936433680677,1,0,104.9576409739623,52,11,0,6,0,0
2024-07-14,PHANOM_DONG_RAK_RIDGE,0,0,0,border_incident,military_report,6,0,1,0,0,3,0.4789025710007271,0,0,99.96241836029326,46,10,0,3,1,0
2024-07-14,BAN_KRUAT,0,0,0,none,military_report,1,1,1,0,1,1,-0.7033120896346998,0,0,78.44359206799248,64,13,0,3,0,0
2024-07-14,KANTHARALAK,0,0,0,none,military_report,7,1,2,0,0,4,0.2039595254848276,0,0,129.15983552344366,49,7,0,1,0,1
2024-07-14,SAMRAONG,0,0,0,artillery,none,4,0,2,0,0,0,1.1927230101205484,0,0,107.66317110409898,66,9,0,4,0,0
2024-07-21,PREAH_VIHEAR_TEMPLE,0,0,0,artillery,none,6,0,2,1,0,3,-2.609750629594532,0,0,91.84217555207712,59,9,0,4,0,0
2024-07-21,TA_MUEN_THOM_TEMPLE,0,0,1,artillery,ngo,6,1,2,0,0,6,0.1637099054309702,1,0,71.05685827588152,39,8,0,2,1,1
2024-07-21,TA_KRABEY_TEMPLE,0,0,0,artillery,military_report,3,1,4,0,0,1,-1.303887208167795,0,1,106.302766802511,59,10,0,3,0,0
2024-07-21,OSMACH_CHECKPOINT,0,0,0,artillery,ngo,7,1,1,0,1,3,0.9382866717308134,0,0,81.80974529093973,50,8,0,1,0,0
2024-07-21,CHONG_CHOM_CHECKPOINT,0,0,0,skirmish,ngo,4,1,2,1,0,2,-0.5516939158626549,1,0,81.64860622407177,50,13,1,3,0,1
2024-07-21,ARANYAPRATHET_POIPET,0,0,0,border_incident,ngo,2,1,2,0,0,8,-0.5564413307225068,0,0,100.1050136975587,46,12,0,0,0,1
2024-07-21,PHANOM_DONG_RAK_RIDGE,0,0,0,none,local_news,5,0,1,0,0,3,0.9790221586895724,0,0,97.27913490593264,45,6,0,1,0,0
2024-07-21,BAN_KRUAT,0,1,0,skirmish,local_news,8,0,3,0,0,8,1.556735939556134,0,0,68.96381475642377,55,9,0,4,0,0
2024-07-21,KANTHARALAK,0,0,0,artillery,military_report,4,0,4,0,0,5,-0.2772408113605,0,0,95.06746675137911,48,7,0,2,0,0
2024-07-21,SAMRAONG,0,0,0,skirmish,none,8,2,4,0,0,7,1.553328872342678,0,0,115.40564222233044,57,12,0,2,0,2
2024-07-28,PREAH_VIHEAR_TEMPLE,0,0,0,artillery,military_report,5,2,4,1,0,4,2.0376911357106424,0,0,75.25322912204857,49,17,0,3,1,1
2024-07-28,TA_MUEN_THOM_TEMPLE,0,0,0,border_incident,ngo,7,1,4,0,0,1,-2.2192930083253386,0,0,118.16378594798098,41,8,0,6,0,3
2024-07-28,TA_KRABEY_TEMPLE,0,0,0,artillery,local_news,1,0,2,0,0,3,0.4159116569977924,0,1,114.02372459191952,49,8,0,1,0,4
2024-07-28,OSMACH_CHECKPOINT,0,0,0,artillery,ngo,3,1,1,0,1,4,-0.5521064450941869,0,1,117.9719213448283,50,10,0,1,0,0
2024-07-28,CHONG_CHOM_CHECKPOINT,0,0,0,border_incident,ngo,1,0,3,1,0,2,-0.3306583024980735,1,0,101.76069259001316,56,9,0,2,0,1
2024-07-28,ARANYAPRATHET_POIPET,0,0,0,border_incident,ngo,6,1,2,0,0,4,0.2828238219594753,0,0,99.05232677653584,44,9,0,2,0,1
2024-07-28,PHANOM_DONG_RAK_RIDGE,0,1,0,skirmish,none,2,4,1,0,0,5,-1.8442614229870276,0,0,132.05102077210907,61,7,1,2,0,0
2024-07-28,BAN_KRUAT,0,0,0,skirmish,ngo,6,2,2,0,0,3,0.845962840436693,0,0,122.63167321596242,66,5,0,1,0,0
2024-07-28,KANTHARALAK,0,0,0,none,local_news,4,1,0,0,1,5,1.245054817344439,0,0,89.85904813927698,50,10,0,2,0,2
2024-07-28,SAMRAONG,0,0,0,artillery,ngo,5,1,0,0,0,5,-1.2676571438135225,0,0,117.78423626964536,53,7,0,3,0,1
2024-08-04,PREAH_VIHEAR_TEMPLE,1,0,0,border_incident,military_report,4,0,1,0,0,3,1.1410667500259104,0,1,95.31582796330102,42,12,0,1,0,1
2024-08-04,TA_MUEN_THOM_TEMPLE,0,0,0,none,military_report,4,0,3,0,0,5,-0.1656036215613701,0,1,106.4898830538046,43,10,0,1,0,2
2024-08-04,TA_KRABEY_TEMPLE,1,0,1,artillery,military_report,3,4,3,0,0,2,-0.3571339523856913,1,0,87.95080123105184,55,7,0,6,1,1
2024-08-04,OSMACH_CHECKPOINT,1,1,0,none,ngo,6,1,3,2,0,3,1.507922795725804,0,0,103.15888201478226,38,10,0,4,0,2
2024-08-04,CHONG_CHOM_CHECKPOINT,0,0,0,artillery,none,5,1,2,0,1,5,-0.6840258885326497,0,0,153.52882947421307,52,9,0,4,0,0
2024-08-04,ARANYAPRATHET_POIPET,0,0,0,none,none,9,1,0,0,0,1,-0.6941868717228401,1,0,143.97059595691917,56,9,0,2,0,2
2024-08-04,PHANOM_DONG_RAK_RIDGE,0,0,0,artillery,military_report,4,2,3,1,0,2,-0.9286252681599034,0,0,102.33295593254452,53,8,1,2,1,0
2024-08-04,BAN_KRUAT,0,0,0,border_incident,ngo,1,1,2,0,0,6,0.6745811481698036,0,0,90.76036369753837,49,11,0,6,0,1
2024-08-04,KANTHARALAK,0,0,0,skirmish,military_report,7,1,3,0,1,0,-0.7515714768486896,0,0,109.89008775160023,45,15,0,5,0,0
2024-08-04,SAMRAONG,0,0,1,skirmish,military_report,6,1,2,0,0,0,1.2438746657284103,0,0,84.9895777930056,38,12,0,3,1,2
2024-08-11,PREAH_VIHEAR_TEMPLE,0,0,0,skirmish,local_news,6,1,0,0,0,0,0.3776452184703175,0,0,98.36305202891666,47,3,0,2,0,1
2024-08-11,TA_MUEN_THOM_TEMPLE,1,0,0,none,military_report,3,4,2,0,0,1,0.0646957977891489,0,0,117.93874355853389,46,16,0,2,0,0
2024-08-11,TA_KRABEY_TEMPLE,0,0,0,artillery,ngo,5,0,2,1,0,1,0.0033451519056452,0,1,121.63044210660742,44,12,0,2,1,1
2024-08-11,OSMACH_CHECKPOINT,0,0,0,skirmish,military_report,5,2,1,1,1,7,-0.3297554171958944,1,0,92.47018475484808,46,4,0,2,0,1
2024-08-11,CHONG_CHOM_CHECKPOINT,0,0,0,border_incident,ngo,4,1,3,0,0,6,0.6760790713040532,0,0,89.20161683005179,51,7,0,4,0,1
2024-08-11,ARANYAPRATHET_POIPET,0,0,0,none,local_news,9,1,1,0,0,6,-0.4013814836274766,0,0,141.4002063311242,62,3,0,2,0,0
2024-08-11,PHANOM_DONG_RAK_RIDGE,0,0,0,artillery,military_report,10,0,1,0,0,4,0.0031565856593824,0,0,103.00987430973144,45,12,0,2,0,0
2024-08-11,BAN_KRUAT,0,0,0,border_incident,military_report,7,0,5,0,0,4,0.7323464957306223,0,0,102.77327727882732,57,13,0,3,0,1
2024-08-11,KANTHARALAK,0,0,0,border_incident,none,3,0,2,0,0,2,1.2928601270612567,0,1,119.75581010153375,50,10,0,3,0,2
2024-08-11,SAMRAONG,0,0,0,none,military_report,5,2,5,0,0,2,-0.4428489956317946,0,1,91.98836593659216,55,11,0,8,1,3
2024-08-18,PREAH_VIHEAR_TEMPLE,0,0,1,skirmish,local_news,4,5,2,0,0,3,0.7847496485517688,0,0,117.33512166783322,53,9,0,2,0,0
2024-08-18,TA_MUEN_THOM_TEMPLE,0,0,1,artillery,military_report,3,1,3,0,0,4,1.1393278535120557,0,1,118.14065567878347,38,13,0,1,0,2
2024-08-18,TA_KRABEY_TEMPLE,0,1,0,artillery,none,6,0,0,1,0,4,-0.3171100295143402,0,0,88.84976008208133,44,8,1,4,0,1
2024-08-18,OSMACH_CHECKPOINT,0,0,0,skirmish,ngo,4,1,1,1,0,5,2.1417443114425576,0,0,78.80968835438107,53,11,0,3,2,1
2024-08-18,CHONG_CHOM_CHECKPOINT,0,0,0,border_incident,none,3,1,1,0,0,3,-0.1638527471691772,0,1,107.29777564378811,48,11,0,2,0,1
2024-08-18,ARANYAPRATHET_POIPET,0,0,0,artillery,none,4,1,1,0,0,7,0.992624413694323,0,0,113.41597880718396,49,14,0,2,0,0
2024-08-18,PHANOM_DONG_RAK_RIDGE,0,0,0,border_incident,ngo,3,2,1,2,0,1,1.1296548005557967,0,0,121.74721429541351,47,12,0,2,0,0
2024-08-18,BAN_KRUAT,0,0,0,skirmish,military_report,1,0,1,0,0,4,-0.8294154386030719,0,0,89.3443712844555,41,10,0,3,1,0
2024-08-18,KANTHARALAK,0,0,0,border_incident,none,6,1,2,0,0,3,0.8135623565169045,0,0,83.12784573056742,44,8,0,2,1,2
2024-08-18,SAMRAONG,0,0,0,skirmish,local_news,4,2,1,0,0,7,1.10232333643211,1,1,105.2884938812246,61,6,0,4,0,1
2024-08-25,PREAH_VIHEAR_TEMPLE,1,1,0,none,none,7,1,0,0,0,2,-1.9588587329435008,0,0,98.18870156519668,52,5,0,2,0,0
2024-08-25,TA_MUEN_THOM_TEMPLE,0,0,0,none,ngo,8,1,0,0,0,6,0.8370982803792186,0,1,105.58711687366106,36,11,0,3,0,0
2024-08-25,TA_KRABEY_TEMPLE,0,0,0,skirmish,ngo,4,2,3,0,0,0,1.628743117597096,0,0,90.78977532451852,39,11,0,3,1,0
2024-08-25,OSMACH_CHECKPOINT,0,0,0,none,none,6,3,5,0,0,3,-0.666393018291536,0,0,100.8730149875921,58,17,0,2,0,2
2024-08-25,CHONG_CHOM_CHECKPOINT,0,0,1,border_incident,local_news,6,0,1,0,0,2,-0.8059398774381278,1,0,76.11418984165994,63,11,0,2,0,2
2024-08-25,ARANYAPRATHET_POIPET,0,0,1,artillery,none,1,0,4,1,0,2,1.4449162628147607,0,0,89.76201970412674,72,14,0,2,1,1
2024-08-25,PHANOM_DONG_RAK_RIDGE,0,0,0,artillery,none,7,0,1,0,0,1,-0.3812617642964817,0,0,103.87352986004964,57,8,0,0,0,1
2024-08-25,BAN_KRUAT,1,0,1,none,none,4,2,4,0,1,3,-0.5026952827637025,0,0,111.41325668090091,41,8,0,1,0,0
2024-08-25,KANTHARALAK,0,0,0,artillery,none,3,2,3,0,0,2,0.1937342191981656,1,0,102.31471031911154,56,4,0,2,0,0
2024-08-25,SAMRAONG,0,0,0,border_incident,ngo,1,2,5,0,0,2,0.653285583553709,0,1,98.72205314326308,46,5,0,2,0,0
