date,segment_id,conflict,fatalities,injuries,event_type,source,troop_movements,exercises,drone_activity,landmine_incidents,checkpoint_closures,article_count,sentiment_score,keyword_border,keyword_temple,trade_value,truck_crossings,migrant_flow,market_closures,displaced_persons,civilian_casualties,aid_deliveries,conflict_lag1,conflict_lag2,conflict_lag4,sentiment_score_lag1,sentiment_score_lag2,sentiment_score_lag4,troop_movements_lag1,troop_movements_lag2,troop_movements_lag4,trade_value_lag1,trade_value_lag2,trade_value_lag4
2024-07-07,PREAH_VIHEAR_TEMPLE,1,0,0,artillery,local_news,9,0,2,0,0,5,1.946496442111301,0,1,103.14565683669592,59,10,0,4,0,1,0.0,1.0,0.0,1.358665345449278,-1.4615134564162129,-0.514767406159517,6.0,2.0,3.0,100.52786799103636,107.70851169451834,124.12787052914898
2024-07-07,TA_MUEN_THOM_TEMPLE,0,0,0,none,military_report,3,1,4,0,1,3,0.4353212972126903,0,0,71.73360282214529,31,9,0,3,0,1,0.0,0.0,0.0,-0.2593399984771444,0.2123259262847598,0.8152467346662685,7.0,6.0,5.0,92.05208926065968,105.95826866174411,99.9133482645839
2024-07-07,TA_KRABEY_TEMPLE,0,0,0,border_incident,none,3,0,1,0,0,3,0.6808806216573711,0,0,98.81038823573336,47,3,1,2,0,0,0.0,0.0,0.0,-0.7860391352877593,-0.5072069137094257,1.749738294886042,6.0,4.0,7.0,109.08943192684686,122.70397046049764,89.32838699650777
2024-07-07,OSMACH_CHECKPOINT,0,0,0,border_incident,local_news,10,2,1,2,0,2,1.3636000748982275,0,0,91.49959334531108,60,4,0,3,1,0,0.0,0.0,0.0,-0.5525989841251124,0.0095107022357233,-1.0048731716393189,7.0,4.0,5.0,115.91338188142588,108.61700030523684,85.95540863863754
2024-07-07,CHONG_CHOM_CHECKPOINT,0,0,0,border_incident,local_news,5,2,3,0,0,8,-0.5074642726095487,0,0,74.75757326981596,72,12,0,4,0,0,0.0,0.0,0.0,0.1069748475256645,0.2974060411002923,0.6084385337493446,4.0,3.0,3.0,87.47528716920459,104.8128950775636,101.3467336787669
2024-07-07,ARANYAPRATHET_POIPET,0,0,0,none,local_news,8,1,2,1,0,7,1.7025359255921029,0,0,117.0658759282297,47,12,0,5,0,3,0.0,0.0,0.0,-0.6006433579409909,1.1435515654318735,-1.5539711221693715,1.0,11.0,4.0,78.59295079484212,98.40174089305516,85.74799733869685
2024-07-07,PHANOM_DONG_RAK_RIDGE,0,0,0,none,ngo,3,0,4,1,0,3,1.4450212530089914,0,0,111.24700239524805,51,7,0,3,0,0,0.0,0.0,1.0,-1.2220189345402734,1.5446808134108492,-1.5660060698783054,11.0,5.0,4.0,47.35090176768431,79.28629809603123,108.13476560512022
2024-07-07,BAN_KRUAT,0,0,0,none,local_news,5,1,1,0,0,6,0.2949428574258675,0,0,113.40394286011733,48,9,0,3,1,0,0.0,0.0,0.0,0.7594018175333807,-2.2218834927421702,-0.909362469633719,3.0,3.0,4.0,81.26122189868603,102.38854182044224,84.80446746133427
2024-07-07,KANTHARALAK,1,0,1,none,ngo,9,0,1,0,0,2,0.2846178240319741,0,1,74.43383554785721,41,6,0,3,0,0,0.0,0.0,0.0,0.7087457707058059,1.0066848385931484,0.170123197908313,5.0,5.0,9.0,116.61085343137287,100.32080273686444,136.290931503429
2024-07-07,SAMRAONG,0,0,0,border_incident,local_news,6,3,2,0,0,4,-0.7130642257016881,0,0,108.9017892190912,58,4,0,4,0,1,0.0,0.0,0.0,-1.199958923964238,-1.8001948803416,0.099363433092973,4.0,3.0,6.0,90.98220796575374,81.60828785783117,103.1963819821699
2024-07-14,PREAH_VIHEAR_TEMPLE,0,0,0,border_incident,military_report,3,2,4,0,0,1,0.8577742861160883,1,0,128.24204316504105,39,10,0,3,0,0,1.0,0.0,0.0,1.946496442111301,1.358665345449278,-0.5076905479433589,9.0,6.0,5.0,103.14565683669592,100.52786799103636,92.31080559866076
2024-07-14,TA_MUEN_THOM_TEMPLE,0,0,0,none,military_report,5,1,2,0,0,3,-1.0684572898966656,1,0,73.29856891561417,42,12,0,2,0,1,0.0,0.0,0.0,0.4353212972126903,-0.2593399984771444,-1.7455215514789466,3.0,7.0,3.0,71.73360282214529,92.05208926065968,97.19223939699498
2024-07-14,TA_KRABEY_TEMPLE,0,0,1,border_incident,none,5,0,2,0,0,2,-0.2233127702077297,0,0,84.05669701321631,52,16,0,1,1,0,0.0,0.0,0.0,0.6808806216573711,-0.7860391352877593,0.5412312178609314,3.0,6.0,3.0,98.81038823573336,109.08943192684686,79.28109930202635
2024-07-14,OSMACH_CHECKPOINT,0,0,0,none,military_report,4,3,4,0,0,4,0.4737350943239619,0,0,94.64139272559996,52,11,0,3,0,1,0.0,0.0,0.0,1.3636000748982275,-0.5525989841251124,0.2120292515441041,10.0,7.0,3.0,91.49959334531108,115.91338188142588,129.60490205649006
2024-07-14,CHONG_CHOM_CHECKPOINT,1,0,0,border_incident,military_report,5,2,2,0,0,0,0.1656959916154995,0,1,96.04608638232044,46,12,0,1,0,0,0.0,0.0,0.0,-0.5074642726095487,0.1069748475256645,-0.4984382329505268,5.0,4.0,6.0,74.75757326981596,87.47528716920459,143.86979950398344
2024-07-14,ARANYAPRATHET_POIPET,0,1,0,skirmish,none,5,0,1,0,0,1,-0.2722936433680677,1,0,104.9576409739623,52,11,0,6,0,0,0.0,0.0,0.0,1.7025359255921029,-0.6006433579409909,-0.3510288526867264,8.0,1.0,4.0,117.0658759282297,78.59295079484212,117.54623962653338
2024-07-14,PHANOM_DONG_RAK_RIDGE,0,0,0,border_incident,military_report,6,0,1,0,0,3,0.4789025710007271,0,0,99.96241836029326,46,10,0,3,1,0,0.0,0.0,0.0,1.4450212530089914,-1.2220189345402734,0.682370311507164,3.0,11.0,7.0,111.24700239524805,47.35090176768431,49.09618718726073
2024-07-14,BAN_KRUAT,0,0,0,none,military_report,1,1,1,0,1,1,-0.7033120896346998,0,0,78.44359206799248,64,13,0,3,0,0,0.0,0.0,1.0,0.2949428574258675,0.7594018175333807,0.922305485271898,5.0,3.0,0.0,113.40394286011733,81.26122189868603,90.81097945415122
2024-07-14,KANTHARALAK,0,0,0,none,military_report,7,1,2,0,0,4,0.2039595254848276,0,0,129.15983552344366,49,7,0,1,0,1,1.0,0.0,0.0,0.2846178240319741,0.7087457707058059,-0.5965716346041318,9.0,5.0,11.0,74.43383554785721,116.61085343137287,78.49924863132233
2024-07-14,SAMRAONG,0,0,0,artillery,none,4,0,2,0,0,0,1.1927230101205484,0,0,107.66317110409898,66,9,0,4,0,0,0.0,0.0,1.0,-0.7130642257016881,-1.199958923964238,0.6008270057529553,6.0,4.0,7.0,108.9017892190912,90.98220796575374,92.25174801412489
2024-07-21,PREAH_VIHEAR_TEMPLE,0,0,0,artillery,none,6,0,2,1,0,3,-2.609750629594532,0,0,91.84217555207712,59,9,0,4,0,0,0.0,1.0,1.0,0.8577742861160883,1.946496442111301,-1.4615134564162129,3.0,9.0,2.0,128.24204316504105,103.14565683669592,107.70851169451834
2024-07-21,TA_MUEN_THOM_TEMPLE,0,0,1,artillery,ngo,6,1,2,0,0,6,0.1637099054309702,1,0,71.05685827588152,39,8,0,2,1,1,0.0,0.0,0.0,-1.0684572898966656,0.4353212972126903,0.2123259262847598,5.0,3.0,6.0,73.29856891561417,71.73360282214529,105.95826866174411
2024-07-21,TA_KRABEY_TEMPLE,0,0,0,artillery,military_report,3,1,4,0,0,1,-1.303887208167795,0,1,106.302766802511,59,10,0,3,0,0,0.0,0.0,0.0,-0.2233127702077297,0.6808806216573711,-0.5072069137094257,5.0,3.0,4.0,84.05669701321631,98.81038823573336,122.70397046049764
2024-07-21,OSMACH_CHECKPOINT,0,0,0,artillery,ngo,7,1,1,0,1,3,0.9382866717308134,0,0,81.80974529093973,50,8,0,1,0,0,0.0,0.0,0.0,0.4737350943239619,1.3636000748982275,0.0095107022357233,4.0,10.0,4.0,94.64139272559996,91.49959334531108,108.61700030523684
2024-07-21,CHONG_CHOM_CHECKPOINT,0,0,0,skirmish,ngo,4,1,2,1,0,2,-0.5516939158626549,1,0,81.64860622407177,50,13,1,3,0,1,1.0,0.0,0.0,0.1656959916154995,-0.5074642726095487,0.2974060411002923,5.0,5.0,3.0,96.04608638232044,74.75757326981596,104.8128950775636
2024-07-21,ARANYAPRATHET_POIPET,0,0,0,border_incident,ngo,2,1,2,0,0,8,-0.5564413307225068,0,0,100.1050136975587,46,12,0,0,0,1,0.0,0.0,0.0,-0.2722936433680677,1.7025359255921029,1.1435515654318735,5.0,8.0,11.0,104.9576409739623,117.0658759282297,98.40174089305516
2024-07-21,PHANOM_DONG_RAK_RIDGE,0,0,0,none,local_news,5,0,1,0,0,3,0.9790221586895724,0,0,97.27913490593264,45,6,0,1,0,0,0.0,0.0,0.0,0.4789025710007271,1.4450212530089914,1.5446808134108492,6.0,3.0,5.0,99.96241836029326,111.24700239524805,79.28629809603123
2024-07-21,BAN_KRUAT,0,1,0,skirmish,local_news,8,0,3,0,0,8,1.556735939556134,0,0,68.96381475642377,55,9,0,4,0,0,0.0,0.0,0.0,-0.7033120896346998,0.2949428574258675,-2.2218834927421702,1.0,5.0,3.0,78.44359206799248,113.40394286011733,102.38854182044224
2024-07-21,KANTHARALAK,0,0,0,artillery,military_report,4,0,4,0,0,5,-0.2772408113605,0,0,95.06746675137911,48,7,0,2,0,0,0.0,1.0,0.0,0.2039595254848276,0.2846178240319741,1.0066848385931484,7.0,9.0,5.0,129.15983552344366,74.43383554785721,100.32080273686444
2024-07-21,SAMRAONG,0,0,0,skirmish,none,8,2,4,0,0,7,1.553328872342678,0,0,115.40564222233044,57,12,0,2,0,2,0.0,0.0,0.0,1.1927230101205484,-0.7130642257016881,-1.8001948803416,4.0,6.0,3.0,107.66317110409898,108.9017892190912,81.60828785783117
2024-07-28,PREAH_VIHEAR_TEMPLE,0,0,0,artillery,military_report,5,2,4,1,0,4,2.0376911357106424,0,0,75.25322912204857,49,17,0,3,1,1,0.0,0.0,0.0,-2.609750629594532,0.8577742861160883,1.358665345449278,6.0,3.0,6.0,91.84217555207712,128.24204316504105,100.52786799103636
2024-07-28,TA_MUEN_THOM_TEMPLE,0,0,0,border_incident,ngo,7,1,4,0,0,1,-2.2192930083253386,0,0,118.16378594798098,41,8,0,6,0,3,0.0,0.0,0.0,0.1637099054309702,-1.0684572898966656,-0.2593399984771444,6.0,5.0,7.0,71.05685827588152,73.29856891561417,92.05208926065968
2024-07-28,TA_KRABEY_TEMPLE,0,0,0,artillery,local_news,1,0,2,0,0,3,0.4159116569977924,0,1,114.02372459191952,49,8,0,1,0,4,0.0,0.0,0.0,-1.303887208167795,-0.2233127702077297,-0.7860391352877593,3.0,5.0,6.0,106.302766802511,84.05669701321631,109.08943192684686
2024-07-28,OSMACH_CHECKPOINT,0,0,0,artillery,ngo,3,1,1,0,1,4,-0.5521064450941869,0,1,117.9719213448283,50,10,0,1,0,0,0.0,0.0,0.0,0.9382866717308134,0.4737350943239619,-0.5525989841251124,7.0,4.0,7.0,81.80974529093973,94.64139272559996,115.91338188142588
2024-07-28,CHONG_CHOM_CHECKPOINT,0,0,0,border_incident,ngo,1,0,3,1,0,2,-0.3306583024980735,1,0,101.76069259001316,56,9,0,2,0,1,0.0,1.0,0.0,-0.5516939158626549,0.1656959916154995,0.1069748475256645,4.0,5.0,4.0,81.64860622407177,96.04608638232044,87.47528716920459
2024-07-28,ARANYAPRATHET_POIPET,0,0,0,border_incident,ngo,6,1,2,0,0,4,0.2828238219594753,0,0,99.05232677653584,44,9,0,2,0,1,0.0,0.0,0.0,-0.5564413307225068,-0.2722936433680677,-0.6006433579409909,2.0,5.0,1.0,100.1050136975587,104.9576409739623,78.59295079484212
2024-07-28,PHANOM_DONG_RAK_RIDGE,0,1,0,skirmish,none,2,4,1,0,0,5,-1.8442614229870276,0,0,132.05102077210907,61,7,1,2,0,0,0.0,0.0,0.0,0.9790221586895724,0.4789025710007271,-1.2220189345402734,5.0,6.0,11.0,97.27913490593264,99.96241836029326,47.35090176768431
2024-07-28,BAN_KRUAT,0,0,0,skirmish,ngo,6,2,2,0,0,3,0.845962840436693,0,0,122.63167321596242,66,5,0,1,0,0,0.0,0.0,0.0,1.556735939556134,-0.7033120896346998,0.7594018175333807,8.0,1.0,3.0,68.96381475642377,78.44359206799248,81.26122189868603
2024-07-28,KANTHARALAK,0,0,0,none,local_news,4,1,0,0,1,5,1.245054817344439,0,0,89.85904813927698,50,10,0,2,0,2,0.0,0.0,0.0,-0.2772408113605,0.2039595254848276,0.7087457707058059,4.0,7.0,5.0,95.06746675137911,129.15983552344366,116.61085343137287
2024-07-28,SAMRAONG,0,0,0,artillery,ngo,5,1,0,0,0,5,-1.2676571438135225,0,0,117.78423626964536,53,7,0,3,0,1,0.0,0.0,0.0,1.553328872342678,1.1927230101205484,-1.199958923964238,8.0,4.0,4.0,115.40564222233044,107.66317110409898,90.98220796575374
2024-08-04,PREAH_VIHEAR_TEMPLE,1,0,0,border_incident,military_report,4,0,1,0,0,3,1.1410667500259104,0,1,95.31582796330102,42,12,0,1,0,1,0.0,0.0,1.0,2.0376911357106424,-2.609750629594532,1.946496442111301,5.0,6.0,9.0,75.25322912204857,91.84217555207712,103.14565683669592
2024-08-04,TA_MUEN_THOM_TEMPLE,0,0,0,none,military_report,4,0,3,0,0,5,-0.1656036215613701,0,1,106.4898830538046,43,10,0,1,0,2,0.0,0.0,0.0,-2.2192930083253386,0.1637099054309702,0.4353212972126903,7.0,6.0,3.0,118.16378594798098,71.05685827588152,71.73360282214529
2024-08-04,TA_KRABEY_TEMPLE,1,0,1,artillery,military_report,3,4,3,0,0,2,-0.3571339523856913,1,0,87.95080123105184,55,7,0,6,1,1,0.0,0.0,0.0,0.4159116569977924,-1.303887208167795,0.6808806216573711,1.0,3.0,3.0,114.02372459191952,106.302766802511,98.81038823573336
2024-08-04,OSMACH_CHECKPOINT,1,1,0,none,ngo,6,1,3,2,0,3,1.507922795725804,0,0,103.15888201478226,38,10,0,4,0,2,0.0,0.0,0.0,-0.5521064450941869,0.9382866717308134,1.3636000748982275,3.0,7.0,10.0,117.9719213448283,81.80974529093973,91.49959334531108
2024-08-04,CHONG_CHOM_CHECKPOINT,0,0,0,artillery,none,5,1,2,0,1,5,-0.6840258885326497,0,0,153.52882947421307,52,9,0,4,0,0,0.0,0.0,0.0,-0.3306583024980735,-0.5516939158626549,-0.5074642726095487,1.0,4.0,5.0,101.76069259001316,81.64860622407177,74.75757326981596
2024-08-04,ARANYAPRATHET_POIPET,0,0,0,none,none,9,1,0,0,0,1,-0.6941868717228401,1,0,143.97059595691917,56,9,0,2,0,2,0.0,0.0,0.0,0.2828238219594753,-0.5564413307225068,1.7025359255921029,6.0,2.0,8.0,99.05232677653584,100.1050136975587,117.0658759282297
2024-08-04,PHANOM_DONG_RAK_RIDGE,0,0,0,artillery,military_report,4,2,3,1,0,2,-0.9286252681599034,0,0,102.33295593254452,53,8,1,2,1,0,0.0,0.0,0.0,-1.8442614229870276,0.9790221586895724,1.4450212530089914,2.0,5.0,3.0,132.05102077210907,97.27913490593264,111.24700239524805
2024-08-04,BAN_KRUAT,0,0,0,border_incident,ngo,1,1,2,0,0,6,0.6745811481698036,0,0,90.76036369753837,49,11,0,6,0,1,0.0,0.0,0.0,0.845962840436693,1.556735939556134,0.2949428574258675,6.0,8.0,5.0,122.63167321596242,68.96381475642377,113.40394286011733
2024-08-04,KANTHARALAK,0,0,0,skirmish,military_report,7,1,3,0,1,0,-0.7515714768486896,0,0,109.89008775160023,45,15,0,5,0,0,0.0,0.0,1.0,1.245054817344439,-0.2772408113605,0.2846178240319741,4.0,4.0,9.0,89.85904813927698,95.06746675137911,74.43383554785721
2024-08-04,SAMRAONG,0,0,1,skirmish,military_report,6,1,2,0,0,0,1.2438746657284103,0,0,84.9895777930056,38,12,0,3,1,2,0.0,0.0,0.0,-1.2676571438135225,1.553328872342678,-0.7130642257016881,5.0,8.0,6.0,117.78423626964536,115.40564222233044,108.9017892190912
2024-08-11,PREAH_VIHEAR_TEMPLE,0,0,0,skirmish,local_news,6,1,0,0,0,0,0.3776452184703175,0,0,98.36305202891666,47,3,0,2,0,1,1.0,0.0,0.0,1.1410667500259104,2.0376911357106424,0.8577742861160883,4.0,5.0,3.0,95.31582796330102,75.25322912204857,128.24204316504105
2024-08-11,TA_MUEN_THOM_TEMPLE,1,0,0,none,military_report,3,4,2,0,0,1,0.0646957977891489,0,0,117.93874355853389,46,16,0,2,0,0,0.0,0.0,0.0,-0.1656036215613701,-2.2192930083253386,-1.0684572898966656,4.0,7.0,5.0,106.4898830538046,118.16378594798098,73.29856891561417
2024-08-11,TA_KRABEY_TEMPLE,0,0,0,artillery,ngo,5,0,2,1,0,1,0.0033451519056452,0,1,121.63044210660742,44,12,0,2,1,1,1.0,0.0,0.0,-0.3571339523856913,0.4159116569977924,-0.2233127702077297,3.0,1.0,5.0,87.95080123105184,114.02372459191952,84.05669701321631
2024-08-11,OSMACH_CHECKPOINT,0,0,0,skirmish,military_report,5,2,1,1,1,7,-0.3297554171958944,1,0,92.47018475484808,46,4,0,2,0,1,1.0,0.0,0.0,1.507922795725804,-0.5521064450941869,0.4737350943239619,6.0,3.0,4.0,103.15888201478226,117.9719213448283,94.64139272559996
2024-08-11,CHONG_CHOM_CHECKPOINT,0,0,0,border_incident,ngo,4,1,3,0,0,6,0.6760790713040532,0,0,89.20161683005179,51,7,0,4,0,1,0.0,0.0,1.0,-0.6840258885326497,-0.3306583024980735,0.1656959916154995,5.0,1.0,5.0,153.52882947421307,101.76069259001316,96.04608638232044
2024-08-11,ARANYAPRATHET_POIPET,0,0,0,none,local_news,9,1,1,0,0,6,-0.4013814836274766,0,0,141.4002063311242,62,3,0,2,0,0,0.0,0.0,0.0,-0.6941868717228401,0.2828238219594753,-0.2722936433680677,9.0,6.0,5.0,143.97059595691917,99.05232677653584,104.9576409739623
2024-08-11,PHANOM_DONG_RAK_RIDGE,0,0,0,artillery,military_report,10,0,1,0,0,4,0.0031565856593824,0,0,103.00987430973144,45,12,0,2,0,0,0.0,0.0,0.0,-0.9286252681599034,-1.8442614229870276,0.4789025710007271,4.0,2.0,6.0,102.33295593254452,132.05102077210907,99.96241836029326
2024-08-11,BAN_KRUAT,0,0,0,border_incident,military_report,7,0,5,0,0,4,0.7323464957306223,0,0,102.77327727882732,57,13,0,3,0,1,0.0,0.0,0.0,0.6745811481698036,0.845962840436693,-0.7033120896346998,1.0,6.0,1.0,90.76036369753837,122.63167321596242,78.44359206799248
2024-08-11,KANTHARALAK,0,0,0,border_incident,none,3,0,2,0,0,2,1.2928601270612567,0,1,119.75581010153375,50,10,0,3,0,2,0.0,0.0,0.0,-0.7515714768486896,1.245054817344439,0.2039595254848276,7.0,4.0,7.0,109.89008775160023,89.85904813927698,129.15983552344366
2024-08-11,SAMRAONG,0,0,0,none,military_report,5,2,5,0,0,2,-0.4428489956317946,0,1,91.98836593659216,55,11,0,8,1,3,0.0,0.0,0.0,1.2438746657284103,-1.2676571438135225,1.1927230101205484,6.0,5.0,4.0,84.9895777930056,117.78423626964536,107.66317110409898
2024-08-18,PREAH_VIHEAR_TEMPLE,0,0,1,skirmish,local_news,4,5,2,0,0,3,0.7847496485517688,0,0,117.33512166783322,53,9,0,2,0,0,0.0,1.0,0.0,0.3776452184703175,1.1410667500259104,-2.609750629594532,6.0,4.0,6.0,98.36305202891666,95.31582796330102,91.84217555207712
2024-08-18,TA_MUEN_THOM_TEMPLE,0,0,1,artillery,military_report,3,1,3,0,0,4,1.1393278535120557,0,1,118.14065567878347,38,13,0,1,0,2,1.0,0.0,0.0,0.0646957977891489,-0.1656036215613701,0.1637099054309702,3.0,4.0,6.0,117.93874355853389,106.4898830538046,71.05685827588152
2024-08-18,TA_KRABEY_TEMPLE,0,1,0,artillery,none,6,0,0,1,0,4,-0.3171100295143402,0,0,88.84976008208133,44,8,1,4,0,1,0.0,1.0,0.0,0.0033451519056452,-0.3571339523856913,-1.303887208167795,5.0,3.0,3.0,121.63044210660742,87.95080123105184,106.302766802511
2024-08-18,OSMACH_CHECKPOINT,0,0,0,skirmish,ngo,4,1,1,1,0,5,2.1417443114425576,0,0,78.80968835438107,53,11,0,3,2,1,0.0,1.0,0.0,-0.3297554171958944,1.507922795725804,0.9382866717308134,5.0,6.0,7.0,92.47018475484808,103.15888201478226,81.80974529093973
2024-08-18,CHONG_CHOM_CHECKPOINT,0,0,0,border_incident,none,3,1,1,0,0,3,-0.1638527471691772,0,1,107.29777564378811,48,11,0,2,0,1,0.0,0.0,0.0,0.6760790713040532,-0.6840258885326497,-0.5516939158626549,4.0,5.0,4.0,89.20161683005179,153.52882947421307,81.64860622407177
2024-08-18,ARANYAPRATHET_POIPET,0,0,0,artillery,none,4,1,1,0,0,7,0.992624413694323,0,0,113.41597880718396,49,14,0,2,0,0,0.0,0.0,0.0,-0.4013814836274766,-0.6941868717228401,-0.5564413307225068,9.0,9.0,2.0,141.4002063311242,143.97059595691917,100.1050136975587
2024-08-18,PHANOM_DONG_RAK_RIDGE,0,0,0,border_incident,ngo,3,2,1,2,0,1,1.1296548005557967,0,0,121.74721429541351,47,12,0,2,0,0,0.0,0.0,0.0,0.0031565856593824,-0.9286252681599034,0.9790221586895724,10.0,4.0,5.0,103.00987430973144,102.33295593254452,97.27913490593264
2024-08-18,BAN_KRUAT,0,0,0,skirmish,military_report,1,0,1,0,0,4,-0.8294154386030719,0,0,89.3443712844555,41,10,0,3,1,0,0.0,0.0,0.0,0.7323464957306223,0.6745811481698036,1.556735939556134,7.0,1.0,8.0,102.77327727882732,90.76036369753837,68.96381475642377
2024-08-18,KANTHARALAK,0,0,0,border_incident,none,6,1,2,0,0,3,0.8135623565169045,0,0,83.12784573056742,44,8,0,2,1,2,0.0,0.0,0.0,1.2928601270612567,-0.7515714768486896,-0.2772408113605,3.0,7.0,4.0,119.75581010153375,109.89008775160023,95.06746675137911
2024-08-18,SAMRAONG,0,0,0,skirmish,local_news,4,2,1,0,0,7,1.10232333643211,1,1,105.2884938812246,61,6,0,4,0,1,0.0,0.0,0.0,-0.4428489956317946,1.2438746657284103,1.553328872342678,5.0,6.0,8.0,91.98836593659216,84.9895777930056,115.40564222233044
2024-08-25,PREAH_VIHEAR_TEMPLE,1,1,0,none,none,7,1,0,0,0,2,-1.9588587329435008,0,0,98.18870156519668,52,5,0,2,0,0,0.0,0.0,0.0,0.7847496485517688,0.3776452184703175,2.0376911357106424,4.0,6.0,5.0,117.33512166783322,98.36305202891666,75.25322912204857
2024-08-25,TA_MUEN_THOM_TEMPLE,0,0,0,none,ngo,8,1,0,0,0,6,0.8370982803792186,0,1,105.58711687366106,36,11,0,3,0,0,0.0,1.0,0.0,1.1393278535120557,0.0646957977891489,-2.2192930083253386,3.0,3.0,7.0,118.14065567878347,117.93874355853389,118.16378594798098
2024-08-25,TA_KRABEY_TEMPLE,0,0,0,skirmish,ngo,4,2,3,0,0,0,1.628743117597096,0,0,90.78977532451852,39,11,0,3,1,0,0.0,0.0,0.0,-0.3171100295143402,0.0033451519056452,0.4159116569977924,6.0,5.0,1.0,88.84976008208133,121.63044210660742,114.02372459191952
2024-08-25,OSMACH_CHECKPOINT,0,0,0,none,none,6,3,5,0,0,3,-0.666393018291536,0,0,100.8730149875921,58,17,0,2,0,2,0.0,0.0,0.0,2.1417443114425576,-0.3297554171958944,-0.5521064450941869,4.0,5.0,3.0,78.80968835438107,92.47018475484808,117.9719213448283
2024-08-25,CHONG_CHOM_CHECKPOINT,0,0,1,border_incident,local_news,6,0,1,0,0,2,-0.8059398774381278,1,0,76.11418984165994,63,11,0,2,0,2,0.0,0.0,0.0,-0.1638527471691772,0.6760790713040532,-0.3306583024980735,3.0,4.0,1.0,107.29777564378811,89.20161683005179,101.76069259001316
2024-08-25,ARANYAPRATHET_POIPET,0,0,1,artillery,none,1,0,4,1,0,2,1.4449162628147607,0,0,89.76201970412674,72,14,0,2,1,1,0.0,0.0,0.0,0.992624413694323,-0.4013814836274766,0.2828238219594753,4.0,9.0,6.0,113.41597880718396,141.4002063311242,99.05232677653584
2024-08-25,PHANOM_DONG_RAK_RIDGE,0,0,0,artillery,none,7,0,1,0,0,1,-0.3812617642964817,0,0,103.87352986004964,57,8,0,0,0,1,0.0,0.0,0.0,1.1296548005557967,0.0031565856593824,-1.8442614229870276,3.0,10.0,2.0,121.74721429541351,103.00987430973144,132.05102077210907
2024-08-25,BAN_KRUAT,1,0,1,none,none,4,2,4,0,1,3,-0.5026952827637025,0,0,111.41325668090091,41,8,0,1,0,0,0.0,0.0,0.0,-0.8294154386030719,0.7323464957306223,0.845962840436693,1.0,7.0,6.0,89.3443712844555,102.77327727882732,122.63167321596242
2024-08-25,KANTHARALAK,0,0,0,artillery,none,3,2,3,0,0,2,0.1937342191981656,1,0,102.31471031911154,56,4,0,2,0,0,0.0,0.0,0.0,0.8135623565169045,1.2928601270612567,1.245054817344439,6.0,3.0,4.0,83.12784573056742,119.75581010153375,89.85904813927698
2024-08-25,SAMRAONG,0,0,0,border_incident,ngo,1,2,5,0,0,2,0.653285583553709,0,1,98.72205314326308,46,5,0,2,0,0,0.0,0.0,0.0,1.10232333643211,-0.4428489956317946,-1.2676571438135225,4.0,5.0,5.0,105.2884938812246,91.98836593659216,117.78423626964536
2024-09-01,PREAH_VIHEAR_TEMPLE,0,0,0,artillery,military_report,4,0,3,0,0,3,0.2364270021281196,0,0,74.13880871979364,44,9,0,3,0,2,1.0,0.0,1.0,-1.9588587329435008,0.7847496485517688,1.1410667500259104,7.0,4.0,4.0,98.18870156519668,117.33512166783322,95.31582796330102
2024-09-01,TA_MUEN_THOM_TEMPLE,0,0,0,none,military_report,4,0,3,0,0,0,-0.3494484308660527,0,0,106.10905678073708,45,13,0,4,0,1,0.0,0.0,0.0,0.8370982803792186,1.1393278535120557,-0.1656036215613701,8.0,3.0,4.0,105.58711687366106,118.14065567878347,106.4898830538046
2024-09-01,TA_KRABEY_TEMPLE,1,0,0,none,local_news,10,1,2,1,0,4,-0.3336265652097306,0,0,131.41829438220003,54,12,0,1,0,2,0.0,0.0,1.0,1.628743117597096,-0.3171100295143402,-0.3571339523856913,4.0,6.0,3.0,90.78977532451852,88.84976008208133,87.95080123105184
2024-09-01,OSMACH_CHECKPOINT,0,0,0,artillery,ngo,7,2,3,0,0,4,-0.034267080058385,0,0,106.42592778702904,43,10,0,4,0,3,0.0,0.0,1.0,-0.666393018291536,2.1417443114425576,1.507922795725804,6.0,4.0,6.0,100.8730149875921,78.80968835438107,103.15888201478226
2024-09-01,CHONG_CHOM_CHECKPOINT,0,0,0,none,ngo,5,1,3,0,0,4,0.1477926519886057,0,1,115.14737521893731,55,14,0,4,0,1,0.0,0.0,0.0,-0.8059398774381278,-0.1638527471691772,-0.6840258885326497,6.0,3.0,5.0,76.11418984165994,107.29777564378811,153.52882947421307
2024-09-01,ARANYAPRATHET_POIPET,0,0,0,border_incident,none,4,0,0,0,0,1,-0.8932104441307387,0,0,107.48765460230528,57,10,0,2,0,2,0.0,0.0,0.0,1.4449162628147607,0.992624413694323,-0.6941868717228401,1.0,4.0,9.0,89.76201970412674,113.41597880718396,143.97059595691917
2024-09-01,PHANOM_DONG_RAK_RIDGE,0,0,0,none,none,2,2,2,0,0,3,2.4802387848242926,1,0,85.10210675567093,56,9,1,1,2,0,0.0,0.0,0.0,-0.3812617642964817,1.1296548005557967,-0.9286252681599034,7.0,3.0,4.0,103.87352986004964,121.74721429541351,102.33295593254452
