date,segment_id,displaced_persons,civilian_casualties,aid_deliveries
2024-12-15,ARANYAPRATHET_POIPET,5,0,1
2024-12-15,PHANOM_DONG_RAK_RIDGE,3,0,0
2024-12-15,BAN_KRUAT,5,0,3
2024-12-15,KANTHARALAK,7,0,3
2024-12-15,SAMRAONG,1,0,2
2024-12-22,PREAH_VIHEAR_TEMPLE,2,0,3
2024-12-22,TA_MUEN_THOM_TEMPLE,1,0,1
2024-12-22,TA_KRABEY_TEMPLE,4,1,2
2024-12-22,OSMACH_CHECKPOINT,3,0,0
2024-12-22,CHONG_CHOM_CHECKPOINT,5,0,1
2024-12-22,ARANYAPRATHET_POIPET,1,0,0
2024-12-22,PHANOM_DONG_RAK_RIDGE,4,0,0
2024-12-22,BAN_KRUAT,0,0,0
2024-12-22,KANTHARALAK,3,2,1
2024-12-22,SAMRAONG,5,1,1
2024-12-29,PREAH_VIHEAR_TEMPLE,2,0,2
2024-12-29,TA_MUEN_THOM_TEMPLE,4,0,1
2024-12-29,TA_KRABEY_TEMPLE,3,0,0
2024-12-29,OSMACH_CHECKPOINT,5,0,1
2024-12-29,CHONG_CHOM_CHECKPOINT,2,0,1
2024-12-29,ARANYAPRATHET_POIPET,2,0,2
2024-12-29,PHANOM_DONG_RAK_RIDGE,3,0,0
2024-12-29,BAN_KRUAT,2,0,0
2024-12-29,KANTHARALAK,3,0,2
2024-12-29,SAMRAONG,2,0,0
2025-01-05,PREAH_VIHEAR_TEMPLE,1,1,3
2025-01-05,TA_MUEN_THOM_TEMPLE,4,0,1
2025-01-05,TA_KRABEY_TEMPLE,2,1,0
2025-01-05,OSMACH_CHECKPOINT,3,0,1
2025-01-05,CHONG_CHOM_CHECKPOINT,2,0,0
2025-01-05,ARANYAPRATHET_POIPET,9,0,2
2025-01-05,PHANOM_DONG_RAK_RIDGE,5,0,0
2025-01-05,BAN_KRUAT,3,1,2
2025-01-05,KANTHARALAK,2,0,0
2025-01-05,SAMRAONG,1,0,0
2025-01-12,PREAH_VIHEAR_TEMPLE,6,0,1
2025-01-12,TA_MUEN_THOM_TEMPLE,1,0,0
2025-01-12,TA_KRABEY_TEMPLE,0,0,1
2025-01-12,OSMACH_CHECKPOINT,5,0,1
2025-01-12,CHONG_CHOM_CHECKPOINT,5,0,0
2025-01-12,ARANYAPRATHET_POIPET,2,0,1
2025-01-12,PHANOM_DONG_RAK_RIDGE,3,0,2
2025-01-12,BAN_KRUAT,2,1,2
2025-01-12,KANTHARALAK,1,1,2
2025-01-12,SAMRAONG,2,0,0
2025-01-19,PREAH_VIHEAR_TEMPLE,5,0,0
2025-01-19,TA_MUEN_THOM_TEMPLE,5,0,1
2025-01-19,TA_KRABEY_TEMPLE,4,0,3
2025-01-19,OSMACH_CHECKPOINT,3,0,1
2025-01-19,CHONG_CHOM_CHECKPOINT,4,0,0
2025-01-19,ARANYAPRATHET_POIPET,1,0,2
2025-01-19,PHANOM_DONG_RAK_RIDGE,8,1,1
2025-01-19,BAN_KRUAT,4,0,3
2025-01-19,KANTHARALAK,7,0,2
2025-01-19,SAMRAONG,4,0,1
2025-01-26,PREAH_VIHEAR_TEMPLE,4,0,2
2025-01-26,TA_MUEN_THOM_TEMPLE,3,0,3
2025-01-26,TA_KRABEY_TEMPLE,5,0,1
2025-01-26,OSMACH_CHECKPOINT,7,0,1
2025-01-26,CHONG_CHOM_CHECKPOINT,1,0,1
2025-01-26,ARANYAPRATHET_POIPET,2,1,2
2025-01-26,PHANOM_DONG_RAK_RIDGE,2,1,1
2025-01-26,BAN_KRUAT,6,1,1
2025-01-26,KANTHARALAK,3,0,1
2025-01-26,SAMRAONG,4,0,1
2025-02-02,PREAH_VIHEAR_TEMPLE,0,0,2
2025-02-02,TA_MUEN_THOM_TEMPLE,2,0,4
2025-02-02,TA_KRABEY_TEMPLE,2,0,1
2025-02-02,OSMACH_CHECKPOINT,3,0,0
2025-02-02,CHONG_CHOM_CHECKPOINT,3,0,1
2025-02-02,ARANYAPRATHET_POIPET,1,0,3
2025-02-02,PHANOM_DONG_RAK_RIDGE,2,0,1
2025-02-02,BAN_KRUAT,3,0,1
2025-02-02,KANTHARALAK,6,0,1
2025-02-02,SAMRAONG,3,0,1
2025-02-09,PREAH_VIHEAR_TEMPLE,3,0,0
2025-02-09,TA_MUEN_THOM_TEMPLE,3,1,1
2025-02-09,TA_KRABEY_TEMPLE,5,0,0
2025-02-09,OSMACH_CHECKPOINT,5,0,0
2025-02-09,CHONG_CHOM_CHECKPOINT,3,0,0
2025-02-09,ARANYAPRATHET_POIPET,2,0,2
2025-02-09,PHANOM_DONG_RAK_RIDGE,3,1,1
2025-02-09,BAN_KRUAT,4,0,1
2025-02-09,KANTHARALAK,4,0,2
2025-02-09,SAMRAONG,2,0,1
2025-02-16,PREAH_VIHEAR_TEMPLE,4,0,0
2025-02-16,TA_MUEN_THOM_TEMPLE,2,0,0
2025-02-16,TA_KRABEY_TEMPLE,1,1,0
2025-02-16,OSMACH_CHECKPOINT,5,0,0
2025-02-16,CHONG_CHOM_CHECKPOINT,3,1,0
2025-02-16,ARANYAPRATHET_POIPET,2,0,0
2025-02-16,PHANOM_DONG_RAK_RIDGE,3,0,0
2025-02-16,BAN_KRUAT,6,0,2
2025-02-16,KANTHARALAK,3,0,1
2025-02-16,SAMRAONG,1,0,2
2025-02-23,PREAH_VIHEAR_TEMPLE,4,0,1
2025-02-23,TA_MUEN_THOM_TEMPLE,3,0,1
2025-02-23,TA_KRABEY_TEMPLE,4,0,1
2025-02-23,OSMACH_CHECKPOINT,4,0,2
2025-02-23,CHONG_CHOM_CHECKPOINT,3,0,0
2025-02-23,ARANYAPRATHET_POIPET,2,0,2
2025-02-23,PHANOM_DONG_RAK_RIDGE,1,0,3
2025-02-23,BAN_KRUAT,0,0,2
2025-02-23,KANTHARALAK,3,0,4
2025-02-23,SAMRAONG,2,0,2
2025-03-02,PREAH_VIHEAR_TEMPLE,2,0,1
2025-03-02,TA_MUEN_THOM_TEMPLE,3,0,2
2025-03-02,TA_KRABEY_TEMPLE,2,0,2
2025-03-02,OSMACH_CHECKPOINT,4,0,1
2025-03-02,CHONG_CHOM_CHECKPOINT,0,0,1
2025-03-02,ARANYAPRATHET_POIPET,3,0,0
2025-03-02,PHANOM_DONG_RAK_RIDGE,2,0,2
2025-03-02,BAN_KRUAT,2,1,0
2025-03-02,KANTHARALAK,5,1,0
2025-03-02,SAMRAONG,4,1,0
2025-03-09,PREAH_VIHEAR_TEMPLE,3,0,0
2025-03-09,TA_MUEN_THOM_TEMPLE,0,0,1
2025-03-09,TA_KRABEY_TEMPLE,2,0,2
2025-03-09,OSMACH_CHECKPOINT,4,0,0
2025-03-09,CHONG_CHOM_CHECKPOINT,4,2,1
2025-03-09,ARANYAPRATHET_POIPET,3,1,1
2025-03-09,PHANOM_DONG_RAK_RIDGE,2,0,0
2025-03-09,BAN_KRUAT,1,0,2
2025-03-09,KANTHARALAK,3,0,2
2025-03-09,SAMRAONG,2,0,0
2025-03-16,PREAH_VIHEAR_TEMPLE,4,0,1
2025-03-16,TA_MUEN_THOM_TEMPLE,2,0,0
2025-03-16,TA_KRABEY_TEMPLE,3,0,0
2025-03-16,OSMACH_CHECKPOINT,3,0,0
2025-03-16,CHONG_CHOM_CHECKPOINT,3,0,0
2025-03-16,ARANYAPRATHET_POIPET,4,0,1
2025-03-16,PHANOM_DONG_RAK_RIDGE,1,1,1
2025-03-16,BAN_KRUAT,2,0,2
2025-03-16,KANTHARALAK,1,0,1
2025-03-16,SAMRAONG,2,0,2
2025-03-23,PREAH_VIHEAR_TEMPLE,3,1,1
2025-03-23,TA_MUEN_THOM_TEMPLE,3,0,2
2025-03-23,TA_KRABEY_TEMPLE,3,0,0
2025-03-23,OSMACH_CHECKPOINT,6,0,1
2025-03-23,CHONG_CHOM_CHECKPOINT,1,0,1
2025-03-23,ARANYAPRATHET_POIPET,4,0,1
2025-03-23,PHANOM_DONG_RAK_RIDGE,2,0,0
2025-03-23,BAN_KRUAT,2,0,0
2025-03-23,KANTHARALAK,1,0,1
2025-03-23,SAMRAONG,4,1,0
2025-03-30,PREAH_VIHEAR_TEMPLE,5,1,3
2025-03-30,TA_MUEN_THOM_TEMPLE,5,0,0
2025-03-30,TA_KRABEY_TEMPLE,1,0,0
2025-03-30,OSMACH_CHECKPOINT,5,0,0
2025-03-30,CHONG_CHOM_CHECKPOINT,1,0,0
2025-03-30,ARANYAPRATHET_POIPET,4,0,2
2025-03-30,PHANOM_DONG_RAK_RIDGE,5,0,0
2025-03-30,BAN_KRUAT,5,0,1
2025-03-30,KANTHARALAK,3,1,2
2025-03-30,SAMRAONG,2,0,0
2025-04-06,PREAH_VIHEAR_TEMPLE,4,0,0
2025-04-06,TA_MUEN_THOM_TEMPLE,2,0,0
2025-04-06,TA_KRABEY_TEMPLE,2,0,2
2025-04-06,OSMACH_CHECKPOINT,4,0,2
2025-04-06,CHONG_CHOM_CHECKPOINT,5,1,1
2025-04-06,ARANYAPRATHET_POIPET,3,1,3
2025-04-06,PHANOM_DONG_RAK_RIDGE,3,1,2
2025-04-06,BAN_KRUAT,6,0,0
2025-04-06,KANTHARALAK,6,0,1
2025-04-06,SAMRAONG,3,0,1
2025-04-13,PREAH_VIHEAR_TEMPLE,4,0,0
2025-04-13,TA_MUEN_THOM_TEMPLE,2,0,0
2025-04-13,TA_KRABEY_TEMPLE,2,0,1
2025-04-13,OSMACH_CHECKPOINT,4,0,2
2025-04-13,CHONG_CHOM_CHECKPOINT,1,0,0
2025-04-13,ARANYAPRATHET_POIPET,4,0,0
2025-04-13,PHANOM_DONG_RAK_RIDGE,4,1,0
2025-04-13,BAN_KRUAT,0,1,2
2025-04-13,KANTHARALAK,4,0,0
2025-04-13,SAMRAONG,3,0,1
2025-04-20,PREAH_VIHEAR_TEMPLE,4,0,2
2025-04-20,TA_MUEN_THOM_TEMPLE,6,0,1
2025-04-20,TA_KRABEY_TEMPLE,1,0,3
2025-04-20,OSMACH_CHECKPOINT,1,0,0
2025-04-20,CHONG_CHOM_CHECKPOINT,3,1,0
2025-04-20,ARANYAPRATHET_POIPET,1,1,1
2025-04-20,PHANOM_DONG_RAK_RIDGE,2,0,2
2025-04-20,BAN_KRUAT,3,0,0
2025-04-20,KANTHARALAK,2,0,1
2025-04-20,SAMRAONG,2,1,0
2025-04-27,PREAH_VIHEAR_TEMPLE,2,1,0
2025-04-27,TA_MUEN_THOM_TEMPLE,1,1,1
2025-04-27,TA_KRABEY_TEMPLE,4,0,3
2025-04-27,OSMACH_CHECKPOINT,2,0,2
2025-04-27,CHONG_CHOM_CHECKPOINT,3,0,1
2025-04-27,ARANYAPRATHET_POIPET,4,0,0
2025-04-27,PHANOM_DONG_RAK_RIDGE,1,0,2
2025-04-27,BAN_KRUAT,2,0,1
2025-04-27,KANTHARALAK,3,0,0
2025-04-27,SAMRAONG,7,0,2
2025-05-04,PREAH_VIHEAR_TEMPLE,2,0,0
2025-05-04,TA_MUEN_THOM_TEMPLE,2,0,0
2025-05-04,TA_KRABEY_TEMPLE,1,0,3
2025-05-04,OSMACH_CHECKPOINT,2,0,0
2025-05-04,CHONG_CHOM_CHECKPOINT,3,0,0
2025-05-04,ARANYAPRATHET_POIPET,3,0,0
2025-05-04,PHANOM_DONG_RAK_RIDGE,8,2,0
2025-05-04,BAN_KRUAT,2,0,2
2025-05-04,KANTHARALAK,4,0,0
2025-05-04,SAMRAONG,4,0,1
2025-05-11,PREAH_VIHEAR_TEMPLE,2,0,2
2025-05-11,TA_MUEN_THOM_TEMPLE,4,0,2
2025-05-11,TA_KRABEY_TEMPLE,4,1,2
2025-05-11,OSMACH_CHECKPOINT,5,0,2
2025-05-11,CHONG_CHOM_CHECKPOINT,3,0,0
2025-05-11,ARANYAPRATHET_POIPET,0,1,0
2025-05-11,PHANOM_DONG_RAK_RIDGE,4,0,0
2025-05-11,BAN_KRUAT,6,0,1
2025-05-11,KANTHARALAK,4,0,1
2025-05-11,SAMRAONG,1,1,1
2025-05-18,PREAH_VIHEAR_TEMPLE,3,0,1
2025-05-18,TA_MUEN_THOM_TEMPLE,3,0,1
2025-05-18,TA_KRABEY_TEMPLE,2,0,0
2025-05-18,OSMACH_CHECKPOINT,2,0,1
2025-05-18,CHONG_CHOM_CHECKPOINT,2,0,0
2025-05-18,ARANYAPRATHET_POIPET,1,1,1
2025-05-18,PHANOM_DONG_RAK_RIDGE,1,0,0
2025-05-18,BAN_KRUAT,2,0,0
2025-05-18,KANTHARALAK,0,0,1
2025-05-18,SAMRAONG,3,0,3
2025-05-25,PREAH_VIHEAR_TEMPLE,1,0,0
2025-05-25,TA_MUEN_THOM_TEMPLE,4,0,3
2025-05-25,TA_KRABEY_TEMPLE,6,0,1
2025-05-25,OSMACH_CHECKPOINT,0,0,2
2025-05-25,CHONG_CHOM_CHECKPOINT,0,0,2
2025-05-25,ARANYAPRATHET_POIPET,4,0,2
2025-05-25,PHANOM_DONG_RAK_RIDGE,0,0,2
2025-05-25,BAN_KRUAT,3,1,0
2025-05-25,KANTHARALAK,4,0,0
2025-05-25,SAMRAONG,4,0,1
2025-06-01,PREAH_VIHEAR_TEMPLE,3,0,0
2025-06-01,TA_MUEN_THOM_TEMPLE,1,1,1
2025-06-01,TA_KRABEY_TEMPLE,5,1,0
2025-06-01,OSMACH_CHECKPOINT,2,0,1
2025-06-01,CHONG_CHOM_CHECKPOINT,6,1,2
2025-06-01,ARANYAPRATHET_POIPET,1,0,0
2025-06-01,PHANOM_DONG_RAK_RIDGE,2,0,0
2025-06-01,BAN_KRUAT,6,1,4
2025-06-01,KANTHARALAK,3,0,2
2025-06-01,SAMRAONG,3,0,1
2025-06-08,PREAH_VIHEAR_TEMPLE,1,0,0
2025-06-08,TA_MUEN_THOM_TEMPLE,5,0,0
2025-06-08,TA_KRABEY_TEMPLE,2,0,0
2025-06-08,OSMACH_CHECKPOINT,4,0,2
2025-06-08,CHONG_CHOM_CHECKPOINT,3,1,1
2025-06-08,ARANYAPRATHET_POIPET,2,1,1
2025-06-08,PHANOM_DONG_RAK_RIDGE,3,0,1
2025-06-08,BAN_KRUAT,3,0,0
2025-06-08,KANTHARALAK,0,0,1
2025-06-08,SAMRAONG,5,0,1
2025-06-15,PREAH_VIHEAR_TEMPLE,3,0,1
2025-06-15,TA_MUEN_THOM_TEMPLE,5,0,0
2025-06-15,TA_KRABEY_TEMPLE,3,0,1
2025-06-15,OSMACH_CHECKPOINT,4,0,0
2025-06-15,CHONG_CHOM_CHECKPOINT,0,0,0
2025-06-15,ARANYAPRATHET_POIPET,2,0,5
2025-06-15,PHANOM_DONG_RAK_RIDGE,2,0,2
2025-06-15,BAN_KRUAT,2,1,1
2025-06-15,KANTHARALAK,4,0,1
2025-06-15,SAMRAONG,4,0,1
2025-06-22,PREAH_VIHEAR_TEMPLE,2,0,1
2025-06-22,TA_MUEN_THOM_TEMPLE,3,0,1
2025-06-22,TA_KRABEY_TEMPLE,3,0,0
2025-06-22,OSMACH_CHECKPOINT,3,0,2
2025-06-22,CHONG_CHOM_CHECKPOINT,2,0,0
2025-06-22,ARANYAPRATHET_POIPET,6,0,4
2025-06-22,PHANOM_DONG_RAK_RIDGE,10,0,1
2025-06-22,BAN_KRUAT,6,0,1
2025-06-22,KANTHARALAK,1,0,1
2025-06-22,SAMRAONG,5,0,2
2025-06-29,PREAH_VIHEAR_TEMPLE,5,0,2
2025-06-29,TA_MUEN_THOM_TEMPLE,4,0,2
2025-06-29,TA_KRABEY_TEMPLE,2,0,1
2025-06-29,OSMACH_CHECKPOINT,5,0,1
2025-06-29,CHONG_CHOM_CHECKPOINT,4,0,1
2025-06-29,ARANYAPRATHET_POIPET,0,0,1
2025-06-29,PHANOM_DONG_RAK_RIDGE,4,0,2
2025-06-29,BAN_KRUAT,2,1,1
2025-06-29,KANTHARALAK,2,2,1
2025-06-29,SAMRAONG,3,0,2
2025-07-06,PREAH_VIHEAR_TEMPLE,4,0,0
2025-07-06,TA_MUEN_THOM_TEMPLE,7,1,1
2025-07-06,TA_KRABEY_TEMPLE,2,0,1
2025-07-06,OSMACH_CHECKPOINT,3,0,2
2025-07-06,CHONG_CHOM_CHECKPOINT,4,0,1
2025-07-06,ARANYAPRATHET_POIPET,3,0,1
2025-07-06,PHANOM_DONG_RAK_RIDGE,3,0,1
2025-07-06,BAN_KRUAT,1,0,1
2025-07-06,KANTHARALAK,3,0,1
2025-07-06,SAMRAONG,2,1,2
2025-07-13,PREAH_VIHEAR_TEMPLE,2,0,1
2025-07-13,TA_MUEN_THOM_TEMPLE,2,0,1
2025-07-13,TA_KRABEY_TEMPLE,1,0,1
2025-07-13,OSMACH_CHECKPOINT,5,0,0
2025-07-13,CHONG_CHOM_CHECKPOINT,2,0,2
2025-07-13,ARANYAPRATHET_POIPET,1,1,0
2025-07-13,PHANOM_DONG_RAK_RIDGE,5,0,1
2025-07-13,BAN_KRUAT,3,0,2
2025-07-13,KANTHARALAK,1,0,2
2025-07-13,SAMRAONG,1,0,1
2025-07-20,PREAH_VIHEAR_TEMPLE,1,0,1
2025-07-20,TA_MUEN_THOM_TEMPLE,3,2,2
2025-07-20,TA_KRABEY_TEMPLE,0,1,1
2025-07-20,OSMACH_CHECKPOINT,2,0,1
2025-07-20,CHONG_CHOM_CHECKPOINT,3,1,0
2025-07-20,ARANYAPRATHET_POIPET,2,0,1
2025-07-20,PHANOM_DONG_RAK_RIDGE,5,0,1
2025-07-20,BAN_KRUAT,5,1,1
2025-07-20,KANTHARALAK,6,0,0
2025-07-20,SAMRAONG,1,1,1
2025-07-27,PREAH_VIHEAR_TEMPLE,6,0,0
2025-07-27,TA_MUEN_THOM_TEMPLE,6,0,1
2025-07-27,TA_KRABEY_TEMPLE,3,2,1
2025-07-27,OSMACH_CHECKPOINT,5,0,0
2025-07-27,CHONG_CHOM_CHECKPOINT,4,0,0
2025-07-27,ARANYAPRATHET_POIPET,1,0,0
2025-07-27,PHANOM_DONG_RAK_RIDGE,5,0,0
2025-07-27,BAN_KRUAT,4,0,0
2025-07-27,KANTHARALAK,2,0,1
2025-07-27,SAMRAONG,2,0,1
2025-08-03,PREAH_VIHEAR_TEMPLE,3,0,1
2025-08-03,TA_MUEN_THOM_TEMPLE,5,1,0
2025-08-03,TA_KRABEY_TEMPLE,1,1,2
2025-08-03,OSMACH_CHECKPOINT,0,0,3
2025-08-03,CHONG_CHOM_CHECKPOINT,3,1,0
2025-08-03,ARANYAPRATHET_POIPET,4,0,1
2025-08-03,PHANOM_DONG_RAK_RIDGE,3,0,0
2025-08-03,BAN_KRUAT,2,1,1
2025-08-03,KANTHARALAK,4,1,2
2025-08-03,SAMRAONG,2,0,0
2025-08-10,PREAH_VIHEAR_TEMPLE,3,1,1
2025-08-10,TA_MUEN_THOM_TEMPLE,4,1,0
2025-08-10,TA_KRABEY_TEMPLE,2,0,1
2025-08-10,OSMACH_CHECKPOINT,2,1,1
2025-08-10,CHONG_CHOM_CHECKPOINT,2,1,0
2025-08-10,ARANYAPRATHET_POIPET,3,0,0
2025-08-10,PHANOM_DONG_RAK_RIDGE,3,0,1
2025-08-10,BAN_KRUAT,2,0,1
2025-08-10,KANTHARALAK,4,0,1
2025-08-10,SAMRAONG,1,0,2
2025-08-17,PREAH_VIHEAR_TEMPLE,3,0,1
2025-08-17,TA_MUEN_THOM_TEMPLE,4,0,1
2025-08-17,TA_KRABEY_TEMPLE,2,1,0
2025-08-17,OSMACH_CHECKPOINT,2,0,1
2025-08-17,CHONG_CHOM_CHECKPOINT,4,0,1
2025-08-17,ARANYAPRATHET_POIPET,2,0,1
2025-08-17,PHANOM_DONG_RAK_RIDGE,2,1,3
2025-08-17,BAN_KRUAT,3,0,1
2025-08-17,KANTHARALAK,6,0,1
2025-08-17,SAMRAONG,5,1,1
2025-08-24,PREAH_VIHEAR_TEMPLE,8,0,4
2025-08-24,TA_MUEN_THOM_TEMPLE,2,3,2
2025-08-24,TA_KRABEY_TEMPLE,7,0,0
2025-08-24,OSMACH_CHECKPOINT,5,0,0
2025-08-24,CHONG_CHOM_CHECKPOINT,3,0,2
2025-08-24,ARANYAPRATHET_POIPET,5,0,2
2025-08-24,PHANOM_DONG_RAK_RIDGE,3,1,0
2025-08-24,BAN_KRUAT,0,1,2
2025-08-24,KANTHARALAK,5,0,3
2025-08-24,SAMRAONG,3,0,3
2025-08-31,PREAH_VIHEAR_TEMPLE,3,0,3
2025-08-31,TA_MUEN_THOM_TEMPLE,1,0,2
2025-08-31,TA_KRABEY_TEMPLE,3,0,1
2025-08-31,OSMACH_CHECKPOINT,3,0,1
2025-08-31,CHONG_CHOM_CHECKPOINT,2,0,1
2025-08-31,ARANYAPRATHET_POIPET,1,0,2
2025-08-31,PHANOM_DONG_RAK_RIDGE,1,0,2
2025-08-31,BAN_KRUAT,2,1,1
2025-08-31,KANTHARALAK,4,0,0
2025-08-31,SAMRAONG,2,0,1
2025-09-07,PREAH_VIHEAR_TEMPLE,3,0,3
2025-09-07,TA_MUEN_THOM_TEMPLE,3,0,0
2025-09-07,TA_KRABEY_TEMPLE,7,0,2
2025-09-07,OSMACH_CHECKPOINT,2,0,0
2025-09-07,CHONG_CHOM_CHECKPOINT,3,1,1
2025-09-07,ARANYAPRATHET_POIPET,5,0,2
2025-09-07,PHANOM_DONG_RAK_RIDGE,5,0,0
2025-09-07,BAN_KRUAT,6,0,1
2025-09-07,KANTHARALAK,2,0,2
2025-09-07,SAMRAONG,1,0,1
2025-09-14,PREAH_VIHEAR_TEMPLE,1,0,3
2025-09-14,TA_MUEN_THOM_TEMPLE,5,0,2
2025-09-14,TA_KRABEY_TEMPLE,3,1,0
2025-09-14,OSMACH_CHECKPOINT,6,0,4
2025-09-14,CHONG_CHOM_CHECKPOINT,3,0,2
2025-09-14,ARANYAPRATHET_POIPET,1,0,3
2025-09-14,PHANOM_DONG_RAK_RIDGE,1,0,0
2025-09-14,BAN_KRUAT,3,0,1
2025-09-14,KANTHARALAK,5,0,3
2025-09-14,SAMRAONG,2,0,0
2025-09-21,PREAH_VIHEAR_TEMPLE,5,0,1
2025-09-21,TA_MUEN_THOM_TEMPLE,1,0,2
2025-09-21,TA_KRABEY_TEMPLE,6,1,0
2025-09-21,OSMACH_CHECKPOINT,3,1,0
2025-09-21,CHONG_CHOM_CHECKPOINT,4,0,0
2025-09-21,ARANYAPRATHET_POIPET,8,1,0
2025-09-21,PHANOM_DONG_RAK_RIDGE,1,0,0
2025-09-21,BAN_KRUAT,3,0,0
2025-09-21,KANTHARALAK,6,0,1
2025-09-21,SAMRAONG,2,0,1
2025-09-28,PREAH_VIHEAR_TEMPLE,2,0,1
2025-09-28,TA_MUEN_THOM_TEMPLE,4,1,1
2025-09-28,TA_KRABEY_TEMPLE,4,1,2
2025-09-28,OSMACH_CHECKPOINT,3,0,0
2025-09-28,CHONG_CHOM_CHECKPOINT,1,1,0
2025-09-28,ARANYAPRATHET_POIPET,5,0,4
2025-09-28,PHANOM_DONG_RAK_RIDGE,6,0,1
2025-09-28,BAN_KRUAT,1,0,4
2025-09-28,KANTHARALAK,4,0,0
2025-09-28,SAMRAONG,3,0,2
2025-10-05,PREAH_VIHEAR_TEMPLE,2,0,0
2025-10-05,TA_MUEN_THOM_TEMPLE,1,0,2
2025-10-05,TA_KRABEY_TEMPLE,3,0,0
2025-10-05,OSMACH_CHECKPOINT,4,0,0
2025-10-05,CHONG_CHOM_CHECKPOINT,4,0,2
2025-10-05,ARANYAPRATHET_POIPET,2,0,1
2025-10-05,PHANOM_DONG_RAK_RIDGE,4,0,1
2025-10-05,BAN_KRUAT,4,0,3
2025-10-05,KANTHARALAK,0,0,1
2025-10-05,SAMRAONG,5,0,0
2025-10-12,PREAH_VIHEAR_TEMPLE,7,0,1
2025-10-12,TA_MUEN_THOM_TEMPLE,4,0,1
2025-10-12,TA_KRABEY_TEMPLE,3,0,2
2025-10-12,OSMACH_CHECKPOINT,2,0,2
2025-10-12,CHONG_CHOM_CHECKPOINT,3,0,1
2025-10-12,ARANYAPRATHET_POIPET,5,0,1
2025-10-12,PHANOM_DONG_RAK_RIDGE,2,0,1
2025-10-12,BAN_KRUAT,5,0,1
2025-10-12,KANTHARALAK,3,1,2
2025-10-12,SAMRAONG,2,0,0
2025-10-19,PREAH_VIHEAR_TEMPLE,4,1,0
2025-10-19,TA_MUEN_THOM_TEMPLE,1,0,0
2025-10-19,TA_KRABEY_TEMPLE,3,0,0
2025-10-19,OSMACH_CHECKPOINT,2,0,2
2025-10-19,CHONG_CHOM_CHECKPOINT,3,1,0
2025-10-19,ARANYAPRATHET_POIPET,3,0,1
2025-10-19,PHANOM_DONG_RAK_RIDGE,5,0,3
2025-10-19,BAN_KRUAT,2,0,1
2025-10-19,KANTHARALAK,3,0,0
2025-10-19,SAMRAONG,4,0,1
2025-10-26,PREAH_VIHEAR_TEMPLE,3,0,1
2025-10-26,TA_MUEN_THOM_TEMPLE,1,0,3
2025-10-26,TA_KRABEY_TEMPLE,1,1,1
2025-10-26,OSMACH_CHECKPOINT,2,1,1
2025-10-26,CHONG_CHOM_CHECKPOINT,3,0,0
2025-10-26,ARANYAPRATHET_POIPET,4,0,1
2025-10-26,PHANOM_DONG_RAK_RIDGE,2,0,1
2025-10-26,BAN_KRUAT,5,0,0
2025-10-26,KANTHARALAK,5,1,0
2025-10-26,SAMRAONG,4,0,1
2025-11-02,PREAH_VIHEAR_TEMPLE,6,0,0
2025-11-02,TA_MUEN_THOM_TEMPLE,4,0,1
2025-11-02,TA_KRABEY_TEMPLE,3,0,0
2025-11-02,OSMACH_CHECKPOINT,1,0,0
2025-11-02,CHONG_CHOM_CHECKPOINT,2,0,1
2025-11-02,ARANYAPRATHET_POIPET,4,0,1
2025-11-02,PHANOM_DONG_RAK_RIDGE,4,0,0
2025-11-02,BAN_KRUAT,1,0,1
2025-11-02,KANTHARALAK,2,0,1
2025-11-02,SAMRAONG,6,0,0
2025-11-09,PREAH_VIHEAR_TEMPLE,3,0,1
2025-11-09,TA_MUEN_THOM_TEMPLE,6,0,1
2025-11-09,TA_KRABEY_TEMPLE,2,0,2
2025-11-09,OSMACH_CHECKPOINT,4,0,0
2025-11-09,CHONG_CHOM_CHECKPOINT,2,0,2
2025-11-09,ARANYAPRATHET_POIPET,3,0,1
2025-11-09,PHANOM_DONG_RAK_RIDGE,4,1,0
2025-11-09,BAN_KRUAT,2,0,0
2025-11-09,KANTHARALAK,2,0,1
2025-11-09,SAMRAONG,1,0,0
2025-11-16,PREAH_VIHEAR_TEMPLE,2,0,0
2025-11-16,TA_MUEN_THOM_TEMPLE,1,0,2
2025-11-16,TA_KRABEY_TEMPLE,1,1,2
2025-11-16,OSMACH_CHECKPOINT,1,0,1
2025-11-16,CHONG_CHOM_CHECKPOINT,3,0,0
2025-11-16,ARANYAPRATHET_POIPET,0,0,1
2025-11-16,PHANOM_DONG_RAK_RIDGE,0,1,0
2025-11-16,BAN_KRUAT,3,0,1
2025-11-16,KANTHARALAK,4,0,4
2025-11-16,SAMRAONG,6,1,1
2025-11-23,PREAH_VIHEAR_TEMPLE,3,0,1
2025-11-23,TA_MUEN_THOM_TEMPLE,1,0,0
2025-11-23,TA_KRABEY_TEMPLE,7,0,1
2025-11-23,OSMACH_CHECKPOINT,0,0,1
2025-11-23,CHONG_CHOM_CHECKPOINT,2,0,2
2025-11-23,ARANYAPRATHET_POIPET,0,0,1
2025-11-23,PHANOM_DONG_RAK_RIDGE,4,0,0
2025-11-23,BAN_KRUAT,2,0,2
2025-11-23,KANTHARALAK,3,1,0
2025-11-23,SAMRAONG,1,0,1
2025-11-30,PREAH_VIHEAR_TEMPLE,3,0,0
2025-11-30,TA_MUEN_THOM_TEMPLE,3,0,2
