date,segment_id,trade_value,truck_crossings,migrant_flow,market_closures
2024-09-29,ARANYAPRATHET_POIPET,77.36043800587298,37,9,0
2024-09-29,PHANOM_DONG_RAK_RIDGE,89.9488282860285,56,10,0
2024-09-29,BAN_KRUAT,111.57251970975656,53,11,0
2024-09-29,KANTHARALAK,65.03304012901019,42,13,0
2024-09-29,SAMRAONG,124.49771740835338,46,4,0
2024-10-06,PREAH_VIHEAR_TEMPLE,121.2823390967338,56,3,1
2024-10-06,TA_MUEN_THOM_TEMPLE,98.72205114149004,47,12,0
2024-10-06,TA_KRABEY_TEMPLE,124.49846966449716,41,5,0
2024-10-06,OSMACH_CHECKPOINT,125.58634277623005,51,9,0
2024-10-06,CHONG_CHOM_CHECKPOINT,93.63154727321454,50,8,0
2024-10-06,ARANYAPRATHET_POIPET,85.02779288683266,44,5,0
2024-10-06,PHANOM_DONG_RAK_RIDGE,103.52293302808586,42,10,0
2024-10-06,BAN_KRUAT,140.56011620606813,63,17,0
2024-10-06,KANTHARALAK,75.92672123533532,42,6,0
2024-10-06,SAMRAONG,135.91802265532408,53,10,0
2024-10-13,PREAH_VIHEAR_TEMPLE,93.62776518709931,49,9,0
2024-10-13,TA_MUEN_THOM_TEMPLE,89.32829573424137,45,11,0
2024-10-13,TA_KRABEY_TEMPLE,91.56149044332385,47,9,0
2024-10-13,OSMACH_CHECKPOINT,83.34726689717357,46,14,0
2024-10-13,CHONG_CHOM_CHECKPOINT,107.57860784744521,50,11,0
2024-10-13,ARANYAPRATHET_POIPET,86.44447278085994,56,9,0
2024-10-13,PHANOM_DONG_RAK_RIDGE,107.27472561597084,47,10,0
2024-10-13,BAN_KRUAT,131.92689122941349,38,17,0
2024-10-13,KANTHARALAK,115.80771693466886,51,9,1
2024-10-13,SAMRAONG,94.88841895262789,58,5,0
2024-10-20,PREAH_VIHEAR_TEMPLE,117.46630949031206,51,13,0
2024-10-20,TA_MUEN_THOM_TEMPLE,122.85566759027284,52,7,1
2024-10-20,TA_KRABEY_TEMPLE,93.96529077943461,49,4,0
2024-10-20,OSMACH_CHECKPOINT,114.11534367000519,59,5,0
2024-10-20,CHONG_CHOM_CHECKPOINT,130.9704144689596,66,14,0
2024-10-20,ARANYAPRATHET_POIPET,99.32616700160712,57,12,0
2024-10-20,PHANOM_DONG_RAK_RIDGE,105.90943169892775,59,6,0
2024-10-20,BAN_KRUAT,70.21367639409146,47,10,0
2024-10-20,KANTHARALAK,149.85776409878682,60,10,0
2024-10-20,SAMRAONG,95.48865594889679,45,12,0
2024-10-27,PREAH_VIHEAR_TEMPLE,67.13615499483285,52,6,0
2024-10-27,TA_MUEN_THOM_TEMPLE,127.15335819385257,50,19,1
2024-10-27,TA_KRABEY_TEMPLE,135.03692774537478,37,11,0
2024-10-27,OSMACH_CHECKPOINT,106.88033594852763,41,12,0
2024-10-27,CHONG_CHOM_CHECKPOINT,122.61423038639826,39,8,0
2024-10-27,ARANYAPRATHET_POIPET,135.76933740856003,49,9,0
2024-10-27,PHANOM_DONG_RAK_RIDGE,93.4932467333755,58,11,0
2024-10-27,BAN_KRUAT,83.45650575185982,48,12,0
2024-10-27,KANTHARALAK,103.2900718015638,53,21,1
2024-10-27,SAMRAONG,50.63802545957714,48,13,0
2024-11-03,PREAH_VIHEAR_TEMPLE,118.82058962775486,49,12,0
2024-11-03,TA_MUEN_THOM_TEMPLE,144.14802282908778,56,14,0
2024-11-03,TA_KRABEY_TEMPLE,129.64585091234477,47,7,0
2024-11-03,OSMACH_CHECKPOINT,95.41780270123282,44,5,0
2024-11-03,CHONG_CHOM_CHECKPOINT,88.06501428602127,34,7,0
2024-11-03,ARANYAPRATHET_POIPET,119.00844871667213,55,9,0
2024-11-03,PHANOM_DONG_RAK_RIDGE,112.45409750489532,48,7,0
2024-11-03,BAN_KRUAT,80.45616981341888,39,8,0
2024-11-03,KANTHARALAK,123.68694298306134,47,13,0
2024-11-03,SAMRAONG,88.29780257331036,50,15,0
2024-11-10,PREAH_VIHEAR_TEMPLE,107.63049348443776,57,10,0
2024-11-10,TA_MUEN_THOM_TEMPLE,88.9747337602102,42,9,0
2024-11-10,TA_KRABEY_TEMPLE,106.87701763096574,72,8,0
2024-11-10,OSMACH_CHECKPOINT,91.33493879361764,51,12,0
2024-11-10,CHONG_CHOM_CHECKPOINT,108.82226226993556,44,8,1
2024-11-10,ARANYAPRATHET_POIPET,105.40317699560623,38,9,0
2024-11-10,PHANOM_DONG_RAK_RIDGE,97.7864546296368,56,7,1
2024-11-10,BAN_KRUAT,115.19428364802434,52,9,0
2024-11-10,KANTHARALAK,124.10765710779916,39,8,0
2024-11-10,SAMRAONG,101.4794922688991,42,9,1
2024-11-17,PREAH_VIHEAR_TEMPLE,91.24483940453565,49,6,0
2024-11-17,TA_MUEN_THOM_TEMPLE,123.15412081069404,59,13,0
2024-11-17,TA_KRABEY_TEMPLE,108.96530947823388,39,13,0
2024-11-17,OSMACH_CHECKPOINT,91.79085919146985,43,15,1
2024-11-17,CHONG_CHOM_CHECKPOINT,93.99594598696703,56,11,0
2024-11-17,ARANYAPRATHET_POIPET,58.19380926807719,58,15,0
2024-11-17,PHANOM_DONG_RAK_RIDGE,81.10293959045276,43,10,0
2024-11-17,BAN_KRUAT,89.63561491975572,44,4,0
2024-11-17,KANTHARALAK,118.10554636419724,40,7,0
2024-11-17,SAMRAONG,97.24288040922238,58,8,1
2024-11-24,PREAH_VIHEAR_TEMPLE,106.79410724203193,52,10,0
2024-11-24,TA_MUEN_THOM_TEMPLE,112.05142913331657,42,12,0
2024-11-24,TA_KRABEY_TEMPLE,92.53643003027145,47,8,0
2024-11-24,OSMACH_CHECKPOINT,84.59020761773375,47,13,0
2024-11-24,CHONG_CHOM_CHECKPOINT,82.88616459243184,50,10,1
2024-11-24,ARANYAPRATHET_POIPET,125.23689814686232,46,8,0
2024-11-24,PHANOM_DONG_RAK_RIDGE,117.43426460852416,46,9,0
2024-11-24,BAN_KRUAT,57.62846261488535,51,11,0
2024-11-24,KANTHARALAK,86.47328754717014,51,9,0
2024-11-24,SAMRAONG,120.90053577507882,45,10,0
2024-12-01,PREAH_VIHEAR_TEMPLE,69.12237861846302,46,13,0
2024-12-01,TA_MUEN_THOM_TEMPLE,111.24256058728099,62,5,0
2024-12-01,TA_KRABEY_TEMPLE,110.00169706267323,37,7,0
2024-12-01,OSMACH_CHECKPOINT,146.54630215396338,45,8,0
2024-12-01,CHONG_CHOM_CHECKPOINT,131.87666046034718,51,15,0
2024-12-01,ARANYAPRATHET_POIPET,76.82011119116208,50,9,0
2024-12-01,PHANOM_DONG_RAK_RIDGE,67.9446986502804,44,16,0
2024-12-01,BAN_KRUAT,101.13190250047215,49,7,0
2024-12-01,KANTHARALAK,112.71706205810898,52,8,0
2024-12-01,SAMRAONG,86.47732070566389,57,7,0
2024-12-08,PREAH_VIHEAR_TEMPLE,120.91634249954643,46,5,0
2024-12-08,TA_MUEN_THOM_TEMPLE,72.40229546765018,56,12,0
2024-12-08,TA_KRABEY_TEMPLE,81.67604207042214,56,5,0
2024-12-08,OSMACH_CHECKPOINT,87.79501860946407,50,4,0
2024-12-08,CHONG_CHOM_CHECKPOINT,114.17538542559527,47,12,0
2024-12-08,ARANYAPRATHET_POIPET,120.49206715176376,57,6,0
2024-12-08,PHANOM_DONG_RAK_RIDGE,81.7802667966464,48,17,0
2024-12-08,BAN_KRUAT,93.94479538423269,50,14,0
2024-12-08,KANTHARALAK,88.60280607621085,57,11,0
2024-12-08,SAMRAONG,75.11170070608839,51,9,0
2024-12-15,PREAH_VIHEAR_TEMPLE,96.31590046573523,48,16,0
2024-12-15,TA_MUEN_THOM_TEMPLE,106.71182230083367,51,5,0
2024-12-15,TA_KRABEY_TEMPLE,85.88955549462185,57,8,0
2024-12-15,OSMACH_CHECKPOINT,94.75551810995047,55,10,0
2024-12-15,CHONG_CHOM_CHECKPOINT,99.86343893074618,45,12,0
2024-12-15,ARANYAPRATHET_POIPET,94.72795080458559,58,11,0
2024-12-15,PHANOM_DONG_RAK_RIDGE,74.31613425458944,43,14,0
2024-12-15,BAN_KRUAT,66.24510845294239,56,9,0
2024-12-15,KANTHARALAK,120.03226693853031,43,11,0
2024-12-15,SAMRAONG,110.3775642687558,54,13,0
2024-12-22,PREAH_VIHEAR_TEMPLE,74.90263005632966,43,7,0
2024-12-22,TA_MUEN_THOM_TEMPLE,109.99070695627874,47,10,0
2024-12-22,TA_KRABEY_TEMPLE,63.65654984119595,45,9,0
2024-12-22,OSMACH_CHECKPOINT,78.04145759811645,43,10,0
2024-12-22,CHONG_CHOM_CHECKPOINT,127.31204958339829,40,11,0
2024-12-22,ARANYAPRATHET_POIPET,110.15728535279865,50,14,0
2024-12-22,PHANOM_DONG_RAK_RIDGE,78.9320648115505,48,8,0
2024-12-22,BAN_KRUAT,93.53261565364367,48,11,0
2024-12-22,KANTHARALAK,117.35743389692787,51,9,1
2024-12-22,SAMRAONG,47.79123908369166,49,10,0
2024-12-29,PREAH_VIHEAR_TEMPLE,111.83785451759779,58,10,0
2024-12-29,TA_MUEN_THOM_TEMPLE,81.44993218896204,55,10,0
2024-12-29,TA_KRABEY_TEMPLE,106.8042295444929,46,8,0
2024-12-29,OSMACH_CHECKPOINT,113.78527332347137,51,8,0
2024-12-29,CHONG_CHOM_CHECKPOINT,86.53824928318936,55,12,1
2024-12-29,ARANYAPRATHET_POIPET,89.99648154313002,56,15,0
2024-12-29,PHANOM_DONG_RAK_RIDGE,94.5766585661114,48,11,0
2024-12-29,BAN_KRUAT,93.03950830758608,43,11,0
2024-12-29,KANTHARALAK,75.31113541217718,42,10,0
2024-12-29,SAMRAONG,113.94450453985135,42,10,0
2025-01-05,PREAH_VIHEAR_TEMPLE,99.9515562382724,54,7,0
2025-01-05,TA_MUEN_THOM_TEMPLE,73.82210398810152,49,12,0
2025-01-05,TA_KRABEY_TEMPLE,110.4944606865894,52,15,0
2025-01-05,OSMACH_CHECKPOINT,101.45692120888722,54,12,0
2025-01-05,CHONG_CHOM_CHECKPOINT,117.5126598801369,46,9,0
2025-01-05,ARANYAPRATHET_POIPET,64.2727043670207,46,9,0
2025-01-05,PHANOM_DONG_RAK_RIDGE,102.1644291956484,50,5,0
2025-01-05,BAN_KRUAT,117.9240845127307,55,8,0
2025-01-05,KANTHARALAK,94.96894901416404,48,10,0
2025-01-05,SAMRAONG,135.31482376732606,46,6,0
2025-01-12,PREAH_VIHEAR_TEMPLE,76.53674771867813,47,16,0
2025-01-12,TA_MUEN_THOM_TEMPLE,117.28767099115086,63,11,0
2025-01-12,TA_KRABEY_TEMPLE,74.4817675599997,52,11,0
2025-01-12,OSMACH_CHECKPOINT,71.07347083127807,42,11,0
2025-01-12,CHONG_CHOM_CHECKPOINT,133.87910406055028,35,9,0
2025-01-12,ARANYAPRATHET_POIPET,128.89479670099863,53,10,0
2025-01-12,PHANOM_DONG_RAK_RIDGE,96.63661031998609,40,11,0
2025-01-12,BAN_KRUAT,135.0049198404914,44,13,0
2025-01-12,KANTHARALAK,86.08136536151736,63,6,0
2025-01-12,SAMRAONG,116.96194761800326,46,16,0
2025-01-19,PREAH_VIHEAR_TEMPLE,96.41930499561539,43,12,0
2025-01-19,TA_MUEN_THOM_TEMPLE,80.2857685467224,45,10,0
2025-01-19,TA_KRABEY_TEMPLE,120.91919840263654,55,12,0
2025-01-19,OSMACH_CHECKPOINT,76.05410355537212,54,8,0
2025-01-19,CHONG_CHOM_CHECKPOINT,144.46720663921064,53,8,0
2025-01-19,ARANYAPRATHET_POIPET,86.84458674735016,51,3,0
2025-01-19,PHANOM_DONG_RAK_RIDGE,117.11416228040642,54,14,0
2025-01-19,BAN_KRUAT,106.51677675333849,56,12,0
2025-01-19,KANTHARALAK,99.4727876710209,57,15,0
2025-01-19,SAMRAONG,113.53791099028788,47,12,0
2025-01-26,PREAH_VIHEAR_TEMPLE,87.46641171221236,49,9,0
2025-01-26,TA_MUEN_THOM_TEMPLE,97.49814820880015,46,4,1
2025-01-26,TA_KRABEY_TEMPLE,99.53912443339978,66,4,0
2025-01-26,OSMACH_CHECKPOINT,100.63662530334122,48,7,0
2025-01-26,CHONG_CHOM_CHECKPOINT,104.09797809626274,35,12,0
2025-01-26,ARANYAPRATHET_POIPET,97.76085669046671,41,9,0
2025-01-26,PHANOM_DONG_RAK_RIDGE,86.37490432218877,45,7,0
2025-01-26,BAN_KRUAT,90.91855819291453,51,10,0
2025-01-26,KANTHARALAK,120.22763277617837,39,10,0
2025-01-26,SAMRAONG,99.49066877339102,53,9,0
2025-02-02,PREAH_VIHEAR_TEMPLE,93.76777105934137,43,12,0
2025-02-02,TA_MUEN_THOM_TEMPLE,96.86913536882055,48,6,0
2025-02-02,TA_KRABEY_TEMPLE,128.24778325020486,50,11,0
2025-02-02,OSMACH_CHECKPOINT,63.163077440362684,46,17,0
2025-02-02,CHONG_CHOM_CHECKPOINT,81.64144004319715,46,8,0
2025-02-02,ARANYAPRATHET_POIPET,105.50564054417029,47,12,0
2025-02-02,PHANOM_DONG_RAK_RIDGE,101.91890357356476,43,17,0
2025-02-02,BAN_KRUAT,114.56216555226834,51,13,0
2025-02-02,KANTHARALAK,112.2691006007034,57,8,0
2025-02-02,SAMRAONG,90.17083008855946,41,11,0
2025-02-09,PREAH_VIHEAR_TEMPLE,134.65964741676885,34,12,0
2025-02-09,TA_MUEN_THOM_TEMPLE,120.1615024439572,49,10,0
2025-02-09,TA_KRABEY_TEMPLE,116.51843814806037,52,8,0
2025-02-09,OSMACH_CHECKPOINT,114.6667146211235,45,8,0
2025-02-09,CHONG_CHOM_CHECKPOINT,95.80063026317183,34,9,0
2025-02-09,ARANYAPRATHET_POIPET,76.50157954177689,49,11,0
2025-02-09,PHANOM_DONG_RAK_RIDGE,98.98014602823916,50,9,0
2025-02-09,BAN_KRUAT,83.27942247907991,47,13,0
2025-02-09,KANTHARALAK,110.01411251823723,51,16,0
2025-02-09,SAMRAONG,103.94879119661995,51,11,0
2025-02-16,PREAH_VIHEAR_TEMPLE,54.34440357371397,49,8,0
2025-02-16,TA_MUEN_THOM_TEMPLE,113.32367268156943,59,12,0
2025-02-16,TA_KRABEY_TEMPLE,99.12437744395619,55,15,1
2025-02-16,OSMACH_CHECKPOINT,104.83280303929041,53,3,0
2025-02-16,CHONG_CHOM_CHECKPOINT,108.80319285384523,49,10,0
2025-02-16,ARANYAPRATHET_POIPET,103.19844365755452,49,14,0
2025-02-16,PHANOM_DONG_RAK_RIDGE,106.52917152147472,49,8,0
2025-02-16,BAN_KRUAT,98.70909031702251,39,3,1
2025-02-16,KANTHARALAK,136.45414833985762,68,9,0
2025-02-16,SAMRAONG,129.97631652788888,57,6,1
2025-02-23,PREAH_VIHEAR_TEMPLE,113.34107216670425,37,11,0
2025-02-23,TA_MUEN_THOM_TEMPLE,122.93814477346956,60,11,0
2025-02-23,TA_KRABEY_TEMPLE,97.61745646723188,44,9,0
2025-02-23,OSMACH_CHECKPOINT,105.30072378524846,40,11,1
2025-02-23,CHONG_CHOM_CHECKPOINT,91.8718816417816,50,11,0
2025-02-23,ARANYAPRATHET_POIPET,122.56531784138053,51,14,0
2025-02-23,PHANOM_DONG_RAK_RIDGE,120.9649519807237,45,10,0
2025-02-23,BAN_KRUAT,108.85022697699921,51,10,0
2025-02-23,KANTHARALAK,115.70639223001156,58,8,0
2025-02-23,SAMRAONG,100.80130520105247,54,4,0
2025-03-02,PREAH_VIHEAR_TEMPLE,103.80198614427854,44,9,0
2025-03-02,TA_MUEN_THOM_TEMPLE,74.09180819713534,58,12,0
2025-03-02,TA_KRABEY_TEMPLE,113.03842231396332,53,14,0
2025-03-02,OSMACH_CHECKPOINT,92.62047689377545,45,9,0
2025-03-02,CHONG_CHOM_CHECKPOINT,132.2900618569676,43,14,0
2025-03-02,ARANYAPRATHET_POIPET,120.17828927582393,59,14,0
2025-03-02,PHANOM_DONG_RAK_RIDGE,73.56073372703952,60,11,0
2025-03-02,BAN_KRUAT,52.07100342041187,55,8,0
2025-03-02,KANTHARALAK,116.03545764113741,43,11,0
2025-03-02,SAMRAONG,113.12164039008383,52,7,0
2025-03-09,PREAH_VIHEAR_TEMPLE,112.26453261706634,57,9,0
2025-03-09,TA_MUEN_THOM_TEMPLE,85.60524453226174,44,9,0
2025-03-09,TA_KRABEY_TEMPLE,50.17404157498045,52,8,0
2025-03-09,OSMACH_CHECKPOINT,89.63571892554248,47,5,0
2025-03-09,CHONG_CHOM_CHECKPOINT,129.85806501530425,52,11,0
2025-03-09,ARANYAPRATHET_POIPET,119.70798983616156,48,11,0
2025-03-09,PHANOM_DONG_RAK_RIDGE,104.5859392355124,52,15,0
2025-03-09,BAN_KRUAT,122.64765422100197,42,13,0
2025-03-09,KANTHARALAK,28.93796072993895,43,15,0
2025-03-09,SAMRAONG,77.54998637364976,48,9,0
2025-03-16,PREAH_VIHEAR_TEMPLE,111.34991637029754,53,14,0
2025-03-16,TA_MUEN_THOM_TEMPLE,90.28068294732108,52,7,0
2025-03-16,TA_KRABEY_TEMPLE,108.8538237197182,60,12,0
2025-03-16,OSMACH_CHECKPOINT,102.38042996110896,43,12,0
2025-03-16,CHONG_CHOM_CHECKPOINT,76.49256076323886,53,14,0
2025-03-16,ARANYAPRATHET_POIPET,38.75229836929681,54,11,0
2025-03-16,PHANOM_DONG_RAK_RIDGE,90.34719941401471,60,6,0
2025-03-16,BAN_KRUAT,124.07094675707378,48,14,0
2025-03-16,KANTHARALAK,109.43315379061885,56,10,0
2025-03-16,SAMRAONG,99.78770038627789,43,8,0
2025-03-23,PREAH_VIHEAR_TEMPLE,100.27605655239756,45,9,0
2025-03-23,TA_MUEN_THOM_TEMPLE,84.80237528218707,54,7,1
2025-03-23,TA_KRABEY_TEMPLE,108.54668619031818,58,6,0
2025-03-23,OSMACH_CHECKPOINT,131.59287594460702,51,11,0
2025-03-23,CHONG_CHOM_CHECKPOINT,70.2380331645019,41,10,0
2025-03-23,ARANYAPRATHET_POIPET,74.96134953236134,46,9,0
2025-03-23,PHANOM_DONG_RAK_RIDGE,104.15358994517184,53,9,0
2025-03-23,BAN_KRUAT,92.33078643174798,49,16,0
2025-03-23,KANTHARALAK,74.88211989309903,45,6,0
2025-03-23,SAMRAONG,67.58793218571789,52,13,1
2025-03-30,PREAH_VIHEAR_TEMPLE,129.74762107992535,47,13,0
2025-03-30,TA_MUEN_THOM_TEMPLE,77.60461876374511,59,7,0
2025-03-30,TA_KRABEY_TEMPLE,93.8782986567153,44,10,0
2025-03-30,OSMACH_CHECKPOINT,102.44420825398676,42,4,0
2025-03-30,CHONG_CHOM_CHECKPOINT,55.207671302875134,51,11,0
2025-03-30,ARANYAPRATHET_POIPET,95.69398827274932,53,12,1
2025-03-30,PHANOM_DONG_RAK_RIDGE,131.08065200764094,46,4,0
2025-03-30,BAN_KRUAT,125.91296797860547,44,11,0
2025-03-30,KANTHARALAK,89.39514865320719,50,13,0
2025-03-30,SAMRAONG,74.92822160001789,57,14,0
2025-04-06,PREAH_VIHEAR_TEMPLE,126.94768298089011,42,16,0
2025-04-06,TA_MUEN_THOM_TEMPLE,96.93261432518118,34,11,0
2025-04-06,TA_KRABEY_TEMPLE,97.13440330828408,63,17,0
2025-04-06,OSMACH_CHECKPOINT,103.62767369959282,47,7,0
2025-04-06,CHONG_CHOM_CHECKPOINT,90.02016571351918,50,11,1
2025-04-06,ARANYAPRATHET_POIPET,94.17496676022402,48,12,0
2025-04-06,PHANOM_DONG_RAK_RIDGE,133.62409888905532,44,10,0
2025-04-06,BAN_KRUAT,118.28813601539197,47,8,1
2025-04-06,KANTHARALAK,88.3049547072931,65,9,0
2025-04-06,SAMRAONG,108.53412622261186,51,10,0
2025-04-13,PREAH_VIHEAR_TEMPLE,117.84689777998189,51,8,0
2025-04-13,TA_MUEN_THOM_TEMPLE,92.5634769467095,48,8,0
2025-04-13,TA_KRABEY_TEMPLE,102.79370745893166,65,9,0
2025-04-13,OSMACH_CHECKPOINT,93.85773989497063,44,16,0
2025-04-13,CHONG_CHOM_CHECKPOINT,117.41720380853239,64,8,0
2025-04-13,ARANYAPRATHET_POIPET,102.56790448333876,39,14,0
2025-04-13,PHANOM_DONG_RAK_RIDGE,107.00730638839839,54,10,0
2025-04-13,BAN_KRUAT,118.77703890774828,49,11,0
2025-04-13,KANTHARALAK,86.17775905291448,49,10,0
2025-04-13,SAMRAONG,115.42421675052806,56,11,0
2025-04-20,PREAH_VIHEAR_TEMPLE,94.00034698355704,58,11,1
2025-04-20,TA_MUEN_THOM_TEMPLE,105.06168566451285,56,12,0
2025-04-20,TA_KRABEY_TEMPLE,122.40730719153855,45,8,0
2025-04-20,OSMACH_CHECKPOINT,125.17052467486477,53,8,0
2025-04-20,CHONG_CHOM_CHECKPOINT,85.64273981212756,49,9,1
2025-04-20,ARANYAPRATHET_POIPET,87.16444308930203,42,11,0
2025-04-20,PHANOM_DONG_RAK_RIDGE,107.62603525336468,60,17,0
2025-04-20,BAN_KRUAT,91.93679476928664,49,6,0
2025-04-20,KANTHARALAK,87.63819136698993,42,5,0
2025-04-20,SAMRAONG,99.22936853643866,46,16,0
2025-04-27,PREAH_VIHEAR_TEMPLE,78.89303954463387,48,10,0
2025-04-27,TA_MUEN_THOM_TEMPLE,78.29331288671429,51,10,0
2025-04-27,TA_KRABEY_TEMPLE,101.0399195289067,46,9,0
2025-04-27,OSMACH_CHECKPOINT,100.92358183134289,60,8,0
2025-04-27,CHONG_CHOM_CHECKPOINT,91.55087848309799,55,4,0
2025-04-27,ARANYAPRATHET_POIPET,113.42475831597449,50,12,1
2025-04-27,PHANOM_DONG_RAK_RIDGE,85.21889417777629,53,11,0
2025-04-27,BAN_KRUAT,85.33955016575344,56,6,0
2025-04-27,KANTHARALAK,107.82601195027686,51,12,0
2025-04-27,SAMRAONG,116.19386959956518,50,10,0
2025-05-04,PREAH_VIHEAR_TEMPLE,109.65416727842664,45,4,0
2025-05-04,TA_MUEN_THOM_TEMPLE,124.27636200643983,47,8,0
2025-05-04,TA_KRABEY_TEMPLE,62.770567642122955,44,6,0
2025-05-04,OSMACH_CHECKPOINT,143.03741852963432,48,8,0
2025-05-04,CHONG_CHOM_CHECKPOINT,106.26562046242611,50,10,0
2025-05-04,ARANYAPRATHET_POIPET,112.00188902352082,58,11,0
2025-05-04,PHANOM_DONG_RAK_RIDGE,129.19975848072843,50,7,0
2025-05-04,BAN_KRUAT,99.97379588063909,56,13,0
2025-05-04,KANTHARALAK,90.69586167015623,53,3,0
2025-05-04,SAMRAONG,120.78862650433182,52,11,1
2025-05-11,PREAH_VIHEAR_TEMPLE,77.71623204506317,58,15,0
2025-05-11,TA_MUEN_THOM_TEMPLE,128.22518957822257,55,8,0
2025-05-11,TA_KRABEY_TEMPLE,116.59138659455637,50,10,1
2025-05-11,OSMACH_CHECKPOINT,99.50369175414369,60,11,0
2025-05-11,CHONG_CHOM_CHECKPOINT,90.70275742659344,51,3,0
2025-05-11,ARANYAPRATHET_POIPET,108.85447385438303,56,9,0
2025-05-11,PHANOM_DONG_RAK_RIDGE,94.6721987514419,55,16,0
2025-05-11,BAN_KRUAT,101.99111316867291,49,13,0
2025-05-11,KANTHARALAK,117.9932904123148,40,13,0
2025-05-11,SAMRAONG,95.80875967556851,54,12,0
2025-05-18,PREAH_VIHEAR_TEMPLE,90.98178268606725,41,6,0
2025-05-18,TA_MUEN_THOM_TEMPLE,68.48543044879892,44,14,0
2025-05-18,TA_KRABEY_TEMPLE,106.88213961903153,48,5,1
2025-05-18,OSMACH_CHECKPOINT,97.04184694097361,44,5,0
2025-05-18,CHONG_CHOM_CHECKPOINT,101.63991688686548,53,8,0
2025-05-18,ARANYAPRATHET_POIPET,114.67174249989091,54,8,0
2025-05-18,PHANOM_DONG_RAK_RIDGE,120.60033100567374,59,10,0
2025-05-18,BAN_KRUAT,54.08055601176837,57,6,0
2025-05-18,KANTHARALAK,100.47036482533026,44,9,0
2025-05-18,SAMRAONG,79.59902567670571,55,10,0
2025-05-25,PREAH_VIHEAR_TEMPLE,139.15759146629426,44,8,0
2025-05-25,TA_MUEN_THOM_TEMPLE,106.41206772558758,55,8,0
2025-05-25,TA_KRABEY_TEMPLE,108.37594673515781,52,13,0
2025-05-25,OSMACH_CHECKPOINT,97.88414738631761,39,9,1
2025-05-25,CHONG_CHOM_CHECKPOINT,96.93666263993462,37,15,0
2025-05-25,ARANYAPRATHET_POIPET,91.6615614043037,68,9,0
2025-05-25,PHANOM_DONG_RAK_RIDGE,73.75274985459822,57,12,0
2025-05-25,BAN_KRUAT,90.62455112422407,50,9,0
2025-05-25,KANTHARALAK,94.09163078061958,44,9,0
2025-05-25,SAMRAONG,69.11409845994137,51,11,0
2025-06-01,PREAH_VIHEAR_TEMPLE,93.71210481024075,49,11,0
2025-06-01,TA_MUEN_THOM_TEMPLE,72.78911224352643,44,14,0
2025-06-01,TA_KRABEY_TEMPLE,88.57438072852874,57,14,0
2025-06-01,OSMACH_CHECKPOINT,121.73506276681992,57,14,0
2025-06-01,CHONG_CHOM_CHECKPOINT,118.60192853628257,55,13,0
2025-06-01,ARANYAPRATHET_POIPET,76.18787278846115,45,16,0
2025-06-01,PHANOM_DONG_RAK_RIDGE,106.82997375085083,40,15,0
2025-06-01,BAN_KRUAT,94.28939306883777,53,6,0
2025-06-01,KANTHARALAK,71.92308430405433,54,10,0
2025-06-01,SAMRAONG,66.40035596430006,50,8,0
2025-06-08,PREAH_VIHEAR_TEMPLE,129.02654282338995,42,15,0
2025-06-08,TA_MUEN_THOM_TEMPLE,125.1506435129035,52,5,0
2025-06-08,TA_KRABEY_TEMPLE,107.84638419092572,47,13,0
2025-06-08,OSMACH_CHECKPOINT,89.26424076672218,53,8,0
2025-06-08,CHONG_CHOM_CHECKPOINT,133.1730464642042,58,11,0
2025-06-08,ARANYAPRATHET_POIPET,114.79004373547144,48,7,0
2025-06-08,PHANOM_DONG_RAK_RIDGE,134.37357565217934,48,5,0
2025-06-08,BAN_KRUAT,114.36435611586354,54,19,0
2025-06-08,KANTHARALAK,112.77537258396869,41,7,0
2025-06-08,SAMRAONG,55.03610531307491,42,11,0
2025-06-15,PREAH_VIHEAR_TEMPLE,123.9732119418844,36,13,0
2025-06-15,TA_MUEN_THOM_TEMPLE,103.68664106574529,50,12,0
2025-06-15,TA_KRABEY_TEMPLE,96.74507887281588,45,8,0
2025-06-15,OSMACH_CHECKPOINT,105.84767518963517,47,10,0
2025-06-15,CHONG_CHOM_CHECKPOINT,99.4940562139482,38,13,0
2025-06-15,ARANYAPRATHET_POIPET,90.65954490315247,46,13,0
2025-06-15,PHANOM_DONG_RAK_RIDGE,119.13521095093778,47,15,0
2025-06-15,BAN_KRUAT,113.02619323223018,57,10,0
2025-06-15,KANTHARALAK,110.0393303418896,50,9,0
2025-06-15,SAMRAONG,129.24824558034683,55,10,0
2025-06-22,PREAH_VIHEAR_TEMPLE,83.6601557162883,42,10,0
2025-06-22,TA_MUEN_THOM_TEMPLE,119.25683957976871,60,8,0
2025-06-22,TA_KRABEY_TEMPLE,152.31088729762868,50,8,0
2025-06-22,OSMACH_CHECKPOINT,115.23064226320912,43,14,0
2025-06-22,CHONG_CHOM_CHECKPOINT,98.23314096685333,36,9,0
2025-06-22,ARANYAPRATHET_POIPET,50.268381844471506,43,12,0
2025-06-22,PHANOM_DONG_RAK_RIDGE,123.445584417387,45,11,0
2025-06-22,BAN_KRUAT,82.07154704404692,48,12,0
2025-06-22,KANTHARALAK,130.9257478164414,54,6,0
2025-06-22,SAMRAONG,117.5864231934984,41,6,0
2025-06-29,PREAH_VIHEAR_TEMPLE,78.8325219439229,46,6,0
2025-06-29,TA_MUEN_THOM_TEMPLE,100.77023259432185,45,5,0
